STATION_NAME,ELEVATION,DATE,PRCP,Measurement Flag,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN
HAGERSTOWN MD US,200.9,19571030,0,T,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19571031,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19571101,0,T,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19571102,0.8, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,10
HAGERSTOWN MD US,200.9,19571103,0, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19571104,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19571105,1.8, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,5
HAGERSTOWN MD US,200.9,19571106,3.6, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19571107,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19571108,5.6, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19571109,0, ,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19571110,0, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19571111,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19571112,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19571113,0, ,0, , ,0,9999,0, , ,0,9999,12.2, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19571114,17.8, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19571115,5.1, ,0, , ,0,9999,0, , ,0,9999,18.3, , ,0,1800,10
HAGERSTOWN MD US,200.9,19571116,0, ,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19571117,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19571118,1.3, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19571119,7.6, ,0, , ,0,9999,0, , ,0,9999,19.4, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19571120,0, ,0, , ,0,9999,0, , ,0,9999,10.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19571121,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19571122,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19571123,4.3, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19571124,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19571125,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,0
HAGERSTOWN MD US,200.9,19571126,0, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19571127,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19571128,3, ,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19571129,0, ,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19571130,0.5, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19571201,0, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19571202,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,0
HAGERSTOWN MD US,200.9,19571203,0,T,0, , ,0,9999,0,T, ,0,9999,5.6, , ,0,1800,0
HAGERSTOWN MD US,200.9,19571204,8.4, ,102, , ,0,9999,89, , ,0,9999,1.1, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19571205,0, ,25, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19571206,0.8, ,25, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19571207,11.9, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19571208,0.3, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19571209,3.3, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19571210,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19571211,0,T,0,T, ,0,9999,0,T, ,0,9999,5, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19571212,0, ,0, , ,0,9999,0, , ,0,9999,-6.7, , ,0,1800,-12.2
HAGERSTOWN MD US,200.9,19571213,0, ,0, , ,0,9999,0, , ,0,9999,-1.1, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19571214,0, ,0, , ,0,9999,0, , ,0,9999,12.2, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19571215,0, ,0, , ,0,9999,0, , ,0,9999,10.6, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19571216,0,T,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19571217,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19571218,0,T,0, , ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19571219,5.1, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19571220,11.9, ,0, , ,0,9999,0, , ,0,9999,16.1, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19571221,6.4, ,0, , ,0,9999,0, , ,0,9999,16.1, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19571222,0, ,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19571223,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19571224,0, ,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19571225,0,T,0, , ,0,9999,0,T, ,0,9999,6.1, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19571226,42.2, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,0
HAGERSTOWN MD US,200.9,19571227,0, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19571228,0,T,0, , ,0,9999,0,T, ,0,9999,7.8, , ,0,1800,0
HAGERSTOWN MD US,200.9,19571229,0, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19571230,0, ,0, , ,0,9999,0, , ,0,9999,7.8, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19571231,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580101,0.5, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19580102,0, ,0, , ,0,9999,0, , ,0,9999,-1.1, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19580103,0, ,0, , ,0,9999,0, , ,0,9999,-2.2, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19580104,0, ,0, , ,0,9999,0, , ,0,9999,-4.4, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19580105,0, ,0, , ,0,9999,0, , ,0,9999,-1.1, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19580106,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19580107,0,T,0, , ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19580108,0, ,0, , ,0,9999,0, , ,0,9999,-1.1, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19580109,0, ,0, , ,0,9999,0, , ,0,9999,-0.6, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19580110,0, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19580111,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580112,0, ,0, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19580113,0, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19580114,37.3, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19580115,3.3, ,0, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580116,1, ,0,T, ,0,9999,0,T, ,0,9999,2.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580117,0, ,0, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19580118,0, ,0, , ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580119,0, ,0, , ,0,9999,0, , ,0,9999,0, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19580120,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19580121,10.4, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19580122,16.3, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580123,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580124,0,T,0,T, ,0,9999,0,T, ,0,9999,7.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19580125,21.6, ,0,T, ,0,9999,25, , ,0,9999,3.9, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580126,0, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19580127,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19580128,0,T,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580129,0, ,0, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580130,0, ,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580131,0,T,0, , ,0,9999,0, , ,0,9999,5, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580201,1.5, ,0,T, ,0,9999,13, , ,0,9999,3.9, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19580202,0,T,0, , ,0,9999,0,T, ,0,9999,1.7, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580203,0, ,0, , ,0,9999,0, , ,0,9999,0, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19580204,0, ,0, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19580205,0,T,0, , ,0,9999,0,T, ,0,9999,2.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19580206,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580207,8.1, ,76, , ,0,9999,64, , ,0,9999,3.3, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580208,1, ,25, , ,0,9999,13, , ,0,9999,1.7, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19580209,0, ,0,T, ,0,9999,0, , ,0,9999,-8.3, , ,0,1800,-13.3
HAGERSTOWN MD US,200.9,19580210,0, ,0,T, ,0,9999,0, , ,0,9999,-6.7, , ,0,1800,-13.9
HAGERSTOWN MD US,200.9,19580211,0, ,0,T, ,0,9999,0, , ,0,9999,-1.7, , ,0,1800,-15
HAGERSTOWN MD US,200.9,19580212,0, ,0,T, ,0,9999,0, , ,0,9999,-2.2, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19580213,0, ,0,T, ,0,9999,0, , ,0,9999,-4.4, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19580214,0,T,0,T, ,0,9999,0,T, ,0,9999,-1.1, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19580215,6.4, ,76, , ,0,9999,64, , ,0,9999,-2.2, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19580216,3, ,51, , ,0,9999,51, , ,0,9999,-2.8, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19580217,0, ,51, , ,0,9999,0, , ,0,9999,-8.9, , ,0,1800,-17.2
HAGERSTOWN MD US,200.9,19580218,0, ,51, , ,0,9999,0, , ,0,9999,-9.4, , ,0,1800,-14.4
HAGERSTOWN MD US,200.9,19580219,0, ,25, , ,0,9999,0, , ,0,9999,-1.1, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19580220,0, ,25, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19580221,0, ,0,T, ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19580222,0, ,0,T, ,0,9999,0, , ,0,9999,6.7, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19580223,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19580224,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19580225,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580226,0, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580227,17.8, ,0, , ,0,9999,13, , ,0,9999,5, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580228,5.8, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580301,0, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580302,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580303,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19580304,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580305,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19580306,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580307,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19580308,0, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19580309,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19580310,0,T,0, , ,0,9999,0,T, ,0,9999,9.4, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580311,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19580312,0, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580313,3, ,25, , ,0,9999,25, , ,0,9999,4.4, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580314,7.1, ,0,T, ,0,9999,51, , ,0,9999,3.3, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580315,0, ,0,T, ,0,9999,0, , ,0,9999,3.9, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580316,0, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19580317,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580318,1, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19580319,2, ,0,T, ,0,9999,0,T, ,0,9999,1.7, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580320,34.8, ,254, , ,0,9999,254, , ,0,9999,1.7, , ,0,1800,0
HAGERSTOWN MD US,200.9,19580321,8.1, ,152, , ,0,9999,76, , ,0,9999,2.2, ,I,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580322,0, ,51, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19580323,0, ,0,T, ,0,9999,0, , ,0,9999,9.4, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19580324,0.5, ,0,T, ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19580325,10.4, ,0,T, ,0,9999,0,T, ,0,9999,2.8, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19580326,9.1, ,0,T, ,0,9999,0, , ,0,9999,4.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19580327,3, ,0, , ,0,9999,0,T, ,0,9999,8.3, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580328,0, ,0, , ,0,9999,0, , ,0,9999,12.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580329,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19580330,2.8, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19580331,8.1, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19580401,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19580402,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19580403,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19580404,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580405,0, ,0, , ,0,9999,0, , ,0,9999,13.3, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19580406,23.1, ,0, , ,0,9999,0, , ,0,9999,12.2, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580407,2.8, ,0, , ,0,9999,0, , ,0,9999,13.3, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19580408,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19580409,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19580410,0,T,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19580411,13.5, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19580412,2.5, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19580413,0, ,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19580414,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580415,0, ,0, , ,0,9999,0, , ,0,9999,22.8, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19580416,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19580417,0, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580418,0, ,0, , ,0,9999,0, , ,0,9999,27.8, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19580419,0, ,0, , ,0,9999,0, , ,0,9999,30, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19580420,3.3, ,0, , ,0,9999,0, , ,0,9999,27.2, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19580421,0, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19580422,4.3, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19580423,10.2, ,0, , ,0,9999,0, , ,0,9999,21.7, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19580424,1, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19580425,0, ,0, , ,0,9999,0, , ,0,9999,21.1, ,I,0,1800,8.3
HAGERSTOWN MD US,200.9,19580426,0, ,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19580427,14, ,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19580428,13.2, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19580429,5.1, ,0, , ,0,9999,0, , ,0,9999,21.7, , ,0,1800,15
HAGERSTOWN MD US,200.9,19580430,3.3, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19580501,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19580505,41.7, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19580506,3.3, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19580507,13.5, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19580508,2.5, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19580509,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19580510,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19580511,16.5, ,0, , ,0,9999,0, , ,0,9999,27.2, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19580512,1.5, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19580513,0, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19580514,0, ,0, , ,0,9999,0, , ,0,9999,25, , ,0,1800,5
HAGERSTOWN MD US,200.9,19580515,0, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19580516,2.8, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19580517,0, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19580518,0.5, ,0, , ,0,9999,0, , ,0,9999,29.4, , ,0,1800,15
HAGERSTOWN MD US,200.9,19580519,3.8, ,0, , ,0,9999,0, , ,0,9999,27.8, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19580520,0, ,0, , ,0,9999,0, , ,0,9999,26.1, , ,0,1800,15
HAGERSTOWN MD US,200.9,19580521,0, ,0, , ,0,9999,0, , ,0,9999,26.1, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19580522,0, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19580523,2.3, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19580524,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19580525,16.5, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19580526,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19580527,0, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19580528,11.2, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19580529,0, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19580530,0, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19580531,0,T,0, , ,0,9999,0, , ,0,9999,28.9, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19580601,2.5, ,0, , ,0,9999,0, , ,0,9999,28.9, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19580602,7.9, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19580603,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19580604,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19580605,0, ,0, , ,0,9999,0, , ,0,9999,27.2, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19580606,12.2, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,14.4
