STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00110442,"BARRINGTON 3 SW, IL US",10/17/1987,,,0,0,0,12.2,3.3,4.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/18/1987,,,1.8,0,0,18.9,4.4,7.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/19/1987,,,2.5,0,0,13.9,1.1,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/20/1987,,,1.5,0,0,12.8,-1.1,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/21/1987,,,0,0,0,5,-1.1,2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/22/1987,,,0,0,0,12.8,-2.8,-2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/23/1987,,,5.1,0,0,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/24/1987,,,0,0,0,5.6,-5,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/25/1987,,,0,0,0,11.1,-1.7,2.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/26/1987,,,4.6,0,0,10.6,0.6,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/27/1987,,,0.5,0,0,11.7,-2.8,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/28/1987,,,0,0,0,7.8,-2.2,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/29/1987,,,0,0,0,13.3,-0.6,4.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/30/1987,,,0,0,0,20.6,3.9,7.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",10/31/1987,,,4.6,0,0,12.8,4.4,11.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/1/1987,,,11.7,0,0,19.4,6.7,13.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/2/1987,,,0,0,0,20.6,12.2,12.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/3/1987,,,0,0,0,22.8,11.7,12.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/4/1987,,,0,0,0,18.3,1.7,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/5/1987,,,0,0,0,8.9,-3.9,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/6/1987,,,0,0,0,9.4,-0.6,5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/7/1987,,,0,0,0,12.8,4.4,10,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/8/1987,,,0,0,0,13.3,-2.8,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/9/1987,,,0,0,0,5,-5,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/10/1987,,,0,0,0,4.4,-5.6,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/11/1987,,,0,0,0,6.7,-5,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/12/1987,,,0,0,0,13.9,-1.7,3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/13/1987,,,0,0,0,6.7,3.3,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/14/1987,,,0,0,0,12.2,-1.1,4.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/15/1987,,,0,0,0,13.3,4.4,5.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/16/1987,,,0,0,0,16.7,5.6,11.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/17/1987,,,10.2,0,0,16.7,9.4,12.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/18/1987,,,0.5,0,0,12.8,1.1,1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/19/1987,,,0,0,0,5,0,2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/20/1987,,,0,0,0,6.1,-5.6,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/21/1987,,,0,0,0,-1.7,-11.1,-8.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/22/1987,,,0,0,0,-6.7,1.7,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/23/1987,,,1,0,0,11.7,1.7,6.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/24/1987,,,0,0,0,1.1,0.6,9.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/25/1987,,,13.7,0,0,4.4,3.3,3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/26/1987,,,0,0,0,3.9,2.2,2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/27/1987,,,0,0,0,3.9,2.8,3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/28/1987,,,10.7,0,0,6.1,2.8,6.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/29/1987,,,17.8,0,0,8.9,3.3,3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",11/30/1987,,,0,0,0,8.9,1.7,-2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/1/1987,,,0,0,0,3.3,-1.7,-1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/2/1987,,,0,0,0,3.3,-3.3,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/3/1987,,,0,0,0,3.3,-3.3,0,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/4/1987,,,0,0,0,1.1,-6.7,-6.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/5/1987,,,0,0,0,0.6,-8.3,-6.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/6/1987,,,0,0,0,1.1,-6.7,0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/7/1987,,,13.7,0,0,1.7,0,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/8/1987,,,13,0,0,5.6,0,5.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/9/1987,,,8.6,0,0,11.7,5,5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/10/1987,,,0,0,0,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/11/1987,,,0,0,0,5.6,0,3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/12/1987,,,0,0,0,9.4,-1.1,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/13/1987,,,0,0,0,8.3,0,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/14/1987,,,0,0,0,1.1,-5.6,-2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/15/1987,,,45.7,254,254,1.1,-2.8,0,,1,1,,1,1
USC00110442,"BARRINGTON 3 SW, IL US",12/16/1987,,,0,0,254,0,-3.9,-3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/17/1987,,,0,0,254,0,-9.4,-8.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/18/1987,,,0,0,254,-2.8,-13.9,-7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/19/1987,,,0,0,203,0,-7.8,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/20/1987,,,18,0,76,2.2,-0.6,1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/21/1987,,,0,0,76,2.8,-4.4,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/22/1987,,,0,0,51,3.3,-3.3,0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/23/1987,,,0,0,51,3.9,-3.3,-1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/24/1987,,,0,0,51,5,-1.1,3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/25/1987,,,0,0,25,6.7,-0.6,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/26/1987,,,0,0,0,-0.6,-6.7,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/27/1987,,,0,0,0,0,-7.2,-0.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/28/1987,,,11.7,89,102,1.1,-5.6,-2.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/29/1987,,,21.6,165,254,1.7,-7.2,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/30/1987,,,0,0,254,-1.7,-11.1,-3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",12/31/1987,,,0,0,254,1.7,-3.9,-3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/1/1988,,,0,0,254,-3.9,-20,-18.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/2/1988,,,0,0,254,-14.4,-18.9,-14.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/3/1988,,,0,0,254,-3.3,-14.4,-8.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/4/1988,,,0,0,254,-2.2,-16.7,-15.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/5/1988,,,0,0,254,-13.9,-25.6,-25.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/6/1988,,,0,0,254,-20,-27.2,-27.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/7/1988,,,0,0,254,-18.3,-27.8,-23.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/8/1988,,,0,0,254,-11.7,-23.9,-18.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/9/1988,,,0,0,254,-8.9,-19.4,-18.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/10/1988,,,0,0,254,-15,-26.7,-23.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/11/1988,,,0,0,254,-7.8,-16.7,-7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/12/1988,,,0,0,203,1.7,-8.3,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/13/1988,,,0,0,152,3.9,-15.6,-15.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/14/1988,,,0,0,152,-10,-21.7,-18.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/15/1988,,,0,0,152,-6.7,-18.3,-6.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/16/1988,,,0,0,76,1.7,-6.7,1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/17/1988,,,0,0,25,5,1.1,2.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/18/1988,,,0,0,0,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/19/1988,,,0,0,0,1.7,-1.7,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/20/1988,,,0,0,0,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/21/1988,,,0,0,0,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/22/1988,,,0,0,0,2.2,-5.6,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/23/1988,,,0,0,0,-2.2,-13.3,-13.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/24/1988,,,7.6,76,76,-0.6,-15,-15,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/25/1988,,,2.5,25,102,-0.6,-19.4,-12.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/26/1988,,,0,0,102,-26.7,-23.3,-23.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/27/1988,,,0,0,102,-27.8,-23.3,-14.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/28/1988,,,0,0,102,1.1,,1.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/29/1988,,,0,0,76,,,,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/30/1988,,,0,0,51,8.3,1.1,3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",1/31/1988,,,21.6,0,0,12.2,2.2,5.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/1/1988,,,0,0,0,11.1,-1.7,-1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/2/1988,,,3.8,51,51,-1.7,-10,-9.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/3/1988,,,0,0,51,-5,-9.4,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/4/1988,,,0,13,76,-3.3,-13.3,-12.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/5/1988,,,0,0,76,-3.3,-20,-20,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/6/1988,,,0,0,76,-3.3,-20.6,-18.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/7/1988,,,0,0,76,-8.3,-16.7,-8.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/8/1988,,,0,0,76,-3.3,-16.1,-15,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/9/1988,,,2.5,25,102,-6.1,-15,-13.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/10/1988,,,4.3,51,152,-6.7,-13.9,-12.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/11/1988,,,26.7,259,406,-7.2,-9.4,-7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/12/1988,,,0,0,406,-5.6,-18.9,-18.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/13/1988,,,0,0,406,-22.8,-5.6,-21.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/14/1988,,,0,0,406,-4.4,-21.1,-4.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/15/1988,,,11.4,0,406,3.3,-5.6,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/16/1988,,,0,0,406,-3.3,-12.8,-5.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/17/1988,,,0,0,305,1.7,-8.9,-5,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/18/1988,,,0,0,254,2.8,-9.4,-3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/19/1988,,,0,0,254,6.1,-9.4,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/20/1988,,,3,25,279,6.1,-9.4,-5.6,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/21/1988,,,0,0,279,-3.3,-21.7,-21.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/22/1988,,,0,0,254,3.9,-21.1,3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/23/1988,,,0,0,127,8.3,-9.4,-7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/24/1988,,,0,0,102,-3.3,-9.4,-7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/25/1988,,,0,0,102,-3.3,-11.7,-6.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/26/1988,,,0,0,76,-1.7,-11.7,-1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/27/1988,,,0,0,0,10,-2.8,-2.2,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/28/1988,,,0,0,0,0,-5,-3.9,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",2/29/1988,,,0,0,0,7.8,-3.9,0,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/1/1988,,,0,0,0,8.3,-3.3,-1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/2/1988,,,0,0,0,10,-1.7,1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/3/1988,,,0,0,0,3.3,-4.4,-4.4,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/4/1988,,,0,0,0,3.3,-7.2,-6.1,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/5/1988,,,0,0,0,1.7,-9.4,-1.7,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/6/1988,,,0,0,0,7.2,-3.9,-3.3,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/7/1988,,,0,0,0,10,-3.3,0,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/8/1988,,,0,0,0,12.8,0,7.8,,,,,,
USC00110442,"BARRINGTON 3 SW, IL US",3/9/1988,,,12.2,0,0,8.9,1.7,1.7,,,,,,
