STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USC00090430,ATHENS GA US,19621013,83,57,75
GHCND:USC00090430,ATHENS GA US,19621014,80,58,74
GHCND:USC00090430,ATHENS GA US,19621015,78,58,73
GHCND:USC00090430,ATHENS GA US,19621016,79,60,73
GHCND:USC00090430,ATHENS GA US,19621017,82,58,72
GHCND:USC00090430,ATHENS GA US,19621018,75,59,70
GHCND:USC00090430,ATHENS GA US,19621019,72,50,68
GHCND:USC00090430,ATHENS GA US,19621020,77,47,75
GHCND:USC00090430,ATHENS GA US,19621021,75,58,68
GHCND:USC00090430,ATHENS GA US,19621022,70,54,65
GHCND:USC00090430,ATHENS GA US,19621023,72,49,61
GHCND:USC00090430,ATHENS GA US,19621024,61,36,52
GHCND:USC00090430,ATHENS GA US,19621025,62,33,53
GHCND:USC00090430,ATHENS GA US,19621026,58,33,51
GHCND:USC00090430,ATHENS GA US,19621027,60,30,53
GHCND:USC00090430,ATHENS GA US,19621028,72,34,69
GHCND:USC00090430,ATHENS GA US,19621029,75,41,65
GHCND:USC00090430,ATHENS GA US,19621030,74,44,65
GHCND:USC00090430,ATHENS GA US,19621031,65,54,55
GHCND:USC00090430,ATHENS GA US,19621101,61,34,54
GHCND:USC00090430,ATHENS GA US,19621102,59,35,50
GHCND:USC00090430,ATHENS GA US,19621103,57,44,52
GHCND:USC00090430,ATHENS GA US,19621104,60,39,50
GHCND:USC00090430,ATHENS GA US,19621105,52,42,45
GHCND:USC00090430,ATHENS GA US,19621106,58,28,50
GHCND:USC00090430,ATHENS GA US,19621107,63,30,57
GHCND:USC00090430,ATHENS GA US,19621108,64,47,55
GHCND:USC00090430,ATHENS GA US,19621109,58,47,47
GHCND:USC00090430,ATHENS GA US,19621110,64,42,55
GHCND:USC00090430,ATHENS GA US,19621111,72,36,57
GHCND:USC00090430,ATHENS GA US,19621112,57,40,49
GHCND:USC00090430,ATHENS GA US,19621113,66,42,55
GHCND:USC00090430,ATHENS GA US,19621114,65,31,56
GHCND:USC00090430,ATHENS GA US,19621115,69,36,60
GHCND:USC00090430,ATHENS GA US,19621116,69,44,64
GHCND:USC00090430,ATHENS GA US,19621117,70,59,63
GHCND:USC00090430,ATHENS GA US,19621118,63,54,54
GHCND:USC00090430,ATHENS GA US,19621119,54,39,50
GHCND:USC00090430,ATHENS GA US,19621120,50,44,48
GHCND:USC00090430,ATHENS GA US,19621121,58,48,53
GHCND:USC00090430,ATHENS GA US,19621122,59,50,50
GHCND:USC00090430,ATHENS GA US,19621123,65,30,55
GHCND:USC00090430,ATHENS GA US,19621124,66,34,56
GHCND:USC00090430,ATHENS GA US,19621125,56,42,45
GHCND:USC00090430,ATHENS GA US,19621126,52,30,45
GHCND:USC00090430,ATHENS GA US,19621127,64,34,56
GHCND:USC00090430,ATHENS GA US,19621128,57,46,54
GHCND:USC00090430,ATHENS GA US,19621129,65,49,58
GHCND:USC00090430,ATHENS GA US,19621130,66,51,59
GHCND:USC00090430,ATHENS GA US,19621201,69,49,60
GHCND:USC00090430,ATHENS GA US,19621202,71,32,60
GHCND:USC00090430,ATHENS GA US,19621203,65,40,60
GHCND:USC00090430,ATHENS GA US,19621204,62,51,56
GHCND:USC00090430,ATHENS GA US,19621205,56,40,40
GHCND:USC00090430,ATHENS GA US,19621206,40,27,32
GHCND:USC00090430,ATHENS GA US,19621207,52,22,45
GHCND:USC00090430,ATHENS GA US,19621208,52,36,42
GHCND:USC00090430,ATHENS GA US,19621209,42,30,35
GHCND:USC00090430,ATHENS GA US,19621210,40,21,30
GHCND:USC00090430,ATHENS GA US,19621211,44,24,24
GHCND:USC00090430,ATHENS GA US,19621212,24,8,20
GHCND:USC00090430,ATHENS GA US,19621213,33,3,25
GHCND:USC00090430,ATHENS GA US,19621214,48,22,40
GHCND:USC00090430,ATHENS GA US,19621215,51,16,46
GHCND:USC00090430,ATHENS GA US,19621216,58,43,49
GHCND:USC00090430,ATHENS GA US,19621217,65,31,55
GHCND:USC00090430,ATHENS GA US,19621218,71,32,60
GHCND:USC00090430,ATHENS GA US,19621219,68,33,60
GHCND:USC00090430,ATHENS GA US,19621220,67,45,55
GHCND:USC00090430,ATHENS GA US,19621221,55,32,32
GHCND:USC00090430,ATHENS GA US,19621222,58,31,48
GHCND:USC00090430,ATHENS GA US,19621223,57,34,45
GHCND:USC00090430,ATHENS GA US,19621224,45,27,30
GHCND:USC00090430,ATHENS GA US,19621225,34,30,34
GHCND:USC00090430,ATHENS GA US,19621226,54,33,49
GHCND:USC00090430,ATHENS GA US,19621227,52,37,45
GHCND:USC00090430,ATHENS GA US,19621228,56,38,48
GHCND:USC00090430,ATHENS GA US,19621229,48,42,44
GHCND:USC00090430,ATHENS GA US,19621230,54,31,44
GHCND:USC00090430,ATHENS GA US,19621231,52,26,45
GHCND:USC00090430,ATHENS GA US,19630101,51,25,43
GHCND:USC00090430,ATHENS GA US,19630102,57,22,48
GHCND:USC00090430,ATHENS GA US,19630103,56,23,48
GHCND:USC00090430,ATHENS GA US,19630104,57,27,47
GHCND:USC00090430,ATHENS GA US,19630105,57,33,45
GHCND:USC00090430,ATHENS GA US,19630106,50,29,43
GHCND:USC00090430,ATHENS GA US,19630107,57,27,48
GHCND:USC00090430,ATHENS GA US,19630108,52,33,44
GHCND:USC00090430,ATHENS GA US,19630109,64,25,55
GHCND:USC00090430,ATHENS GA US,19630110,63,41,58
GHCND:USC00090430,ATHENS GA US,19630111,62,55,60
GHCND:USC00090430,ATHENS GA US,19630112,69,55,62
GHCND:USC00090430,ATHENS GA US,19630113,62,30,30
GHCND:USC00090430,ATHENS GA US,19630114,33,19,28
GHCND:USC00090430,ATHENS GA US,19630115,44,25,38
GHCND:USC00090430,ATHENS GA US,19630116,49,19,42
GHCND:USC00090430,ATHENS GA US,19630117,44,21,42
GHCND:USC00090430,ATHENS GA US,19630118,47,35,46
GHCND:USC00090430,ATHENS GA US,19630119,47,45,47
GHCND:USC00090430,ATHENS GA US,19630120,57,45,45
GHCND:USC00090430,ATHENS GA US,19630121,45,21,40
GHCND:USC00090430,ATHENS GA US,19630122,54,21,48
GHCND:USC00090430,ATHENS GA US,19630123,54,30,30
GHCND:USC00090430,ATHENS GA US,19630124,32,3,28
GHCND:USC00090430,ATHENS GA US,19630125,41,12,38
GHCND:USC00090430,ATHENS GA US,19630126,43,27,41
GHCND:USC00090430,ATHENS GA US,19630127,41,29,29
GHCND:USC00090430,ATHENS GA US,19630128,37,12,31
GHCND:USC00090430,ATHENS GA US,19630129,33,19,32
GHCND:USC00090430,ATHENS GA US,19630130,38,28,38
GHCND:USC00090430,ATHENS GA US,19630131,58,37,-9999
GHCND:USC00090430,ATHENS GA US,19630201,49,35,35
GHCND:USC00090430,ATHENS GA US,19630202,40,32,39
GHCND:USC00090430,ATHENS GA US,19630203,54,37,45
GHCND:USC00090430,ATHENS GA US,19630204,48,28,40
GHCND:USC00090430,ATHENS GA US,19630205,60,31,50
GHCND:USC00090430,ATHENS GA US,19630206,69,38,52
GHCND:USC00090430,ATHENS GA US,19630207,67,37,58
GHCND:USC00090430,ATHENS GA US,19630208,58,33,45
GHCND:USC00090430,ATHENS GA US,19630209,45,32,41
GHCND:USC00090430,ATHENS GA US,19630210,56,24,52
GHCND:USC00090430,ATHENS GA US,19630211,52,44,48
GHCND:USC00090430,ATHENS GA US,19630212,48,32,32
GHCND:USC00090430,ATHENS GA US,19630213,48,20,44
GHCND:USC00090430,ATHENS GA US,19630214,54,29,45
GHCND:USC00090430,ATHENS GA US,19630215,48,23,41
GHCND:USC00090430,ATHENS GA US,19630216,43,21,38
GHCND:USC00090430,ATHENS GA US,19630217,48,19,39
GHCND:USC00090430,ATHENS GA US,19630218,55,21,48
GHCND:USC00090430,ATHENS GA US,19630219,48,35,40
GHCND:USC00090430,ATHENS GA US,19630220,60,31,54
GHCND:USC00090430,ATHENS GA US,19630221,54,39,39
GHCND:USC00090430,ATHENS GA US,19630222,39,11,30
GHCND:USC00090430,ATHENS GA US,19630223,53,18,40
GHCND:USC00090430,ATHENS GA US,19630224,53,33,47
GHCND:USC00090430,ATHENS GA US,19630225,64,28,55
GHCND:USC00090430,ATHENS GA US,19630226,55,38,38
GHCND:USC00090430,ATHENS GA US,19630227,49,14,41
GHCND:USC00090430,ATHENS GA US,19630228,63,25,55
GHCND:USC00090430,ATHENS GA US,19630301,59,40,54
GHCND:USC00090430,ATHENS GA US,19630302,60,39,54
GHCND:USC00090430,ATHENS GA US,19630303,66,32,60
GHCND:USC00090430,ATHENS GA US,19630304,63,43,62
GHCND:USC00090430,ATHENS GA US,19630305,69,60,60
GHCND:USC00090430,ATHENS GA US,19630306,63,38,50
GHCND:USC00090430,ATHENS GA US,19630307,61,35,52
GHCND:USC00090430,ATHENS GA US,19630308,66,31,54
GHCND:USC00090430,ATHENS GA US,19630309,62,41,62
GHCND:USC00090430,ATHENS GA US,19630310,68,41,60
GHCND:USC00090430,ATHENS GA US,19630311,60,41,60
GHCND:USC00090430,ATHENS GA US,19630312,73,49,65
GHCND:USC00090430,ATHENS GA US,19630313,80,54,70
GHCND:USC00090430,ATHENS GA US,19630314,80,48,63
GHCND:USC00090430,ATHENS GA US,19630315,63,42,57
GHCND:USC00090430,ATHENS GA US,19630316,57,47,50
GHCND:USC00090430,ATHENS GA US,19630317,80,48,70
GHCND:USC00090430,ATHENS GA US,19630318,84,46,72
GHCND:USC00090430,ATHENS GA US,19630319,84,48,77
GHCND:USC00090430,ATHENS GA US,19630320,77,50,55
GHCND:USC00090430,ATHENS GA US,19630321,55,40,50
GHCND:USC00090430,ATHENS GA US,19630322,66,28,60
GHCND:USC00090430,ATHENS GA US,19630323,73,35,67
GHCND:USC00090430,ATHENS GA US,19630324,74,44,65
GHCND:USC00090430,ATHENS GA US,19630325,72,55,64
GHCND:USC00090430,ATHENS GA US,19630326,73,44,65
GHCND:USC00090430,ATHENS GA US,19630327,77,47,65
GHCND:USC00090430,ATHENS GA US,19630328,79,41,70
GHCND:USC00090430,ATHENS GA US,19630329,78,46,70
GHCND:USC00090430,ATHENS GA US,19630330,83,41,75
GHCND:USC00090430,ATHENS GA US,19630331,80,44,76
GHCND:USC00090430,ATHENS GA US,19630401,80,49,72
GHCND:USC00090430,ATHENS GA US,19630402,81,49,74
GHCND:USC00090430,ATHENS GA US,19630403,83,54,77
GHCND:USC00090430,ATHENS GA US,19630404,80,59,64
GHCND:USC00090430,ATHENS GA US,19630405,69,48,61
GHCND:USC00090430,ATHENS GA US,19630406,61,44,47
GHCND:USC00090430,ATHENS GA US,19630407,69,46,62
GHCND:USC00090430,ATHENS GA US,19630408,77,41,71
GHCND:USC00090430,ATHENS GA US,19630409,75,52,70
GHCND:USC00090430,ATHENS GA US,19630410,81,53,71
GHCND:USC00090430,ATHENS GA US,19630411,77,53,70
GHCND:USC00090430,ATHENS GA US,19630412,75,51,68
GHCND:USC00090430,ATHENS GA US,19630413,71,43,60
GHCND:USC00090430,ATHENS GA US,19630414,67,41,58
GHCND:USC00090430,ATHENS GA US,19630415,72,37,65
GHCND:USC00090430,ATHENS GA US,19630416,77,35,70
GHCND:USC00090430,ATHENS GA US,19630417,84,54,75
GHCND:USC00090430,ATHENS GA US,19630418,82,59,76
GHCND:USC00090430,ATHENS GA US,19630419,82,54,73
GHCND:USC00090430,ATHENS GA US,19630420,79,64,70
GHCND:USC00090430,ATHENS GA US,19630421,87,62,78
GHCND:USC00090430,ATHENS GA US,19630422,83,62,77
GHCND:USC00090430,ATHENS GA US,19630423,86,65,74
GHCND:USC00090430,ATHENS GA US,19630424,74,43,65
GHCND:USC00090430,ATHENS GA US,19630425,65,49,59
GHCND:USC00090430,ATHENS GA US,19630426,76,52,70
GHCND:USC00090430,ATHENS GA US,19630427,77,50,68
GHCND:USC00090430,ATHENS GA US,19630428,68,57,60
GHCND:USC00090430,ATHENS GA US,19630429,66,55,62
GHCND:USC00090430,ATHENS GA US,19630430,76,57,65
GHCND:USC00090430,ATHENS GA US,19630501,69,41,60
GHCND:USC00090430,ATHENS GA US,19630502,72,37,65
GHCND:USC00090430,ATHENS GA US,19630503,76,41,70
GHCND:USC00090430,ATHENS GA US,19630504,79,44,71
GHCND:USC00090430,ATHENS GA US,19630505,85,50,75
GHCND:USC00090430,ATHENS GA US,19630506,86,57,80
GHCND:USC00090430,ATHENS GA US,19630507,84,60,78
GHCND:USC00090430,ATHENS GA US,19630508,86,64,80
GHCND:USC00090430,ATHENS GA US,19630509,91,61,82
GHCND:USC00090430,ATHENS GA US,19630510,89,63,80
GHCND:USC00090430,ATHENS GA US,19630511,91,67,80
GHCND:USC00090430,ATHENS GA US,19630512,80,62,63
GHCND:USC00090430,ATHENS GA US,19630513,64,56,60
GHCND:USC00090430,ATHENS GA US,19630514,80,56,75
GHCND:USC00090430,ATHENS GA US,19630515,88,61,81
GHCND:USC00090430,ATHENS GA US,19630516,88,65,80
GHCND:USC00090430,ATHENS GA US,19630517,88,65,75
GHCND:USC00090430,ATHENS GA US,19630518,82,64,76
GHCND:USC00090430,ATHENS GA US,19630519,82,55,75
GHCND:USC00090430,ATHENS GA US,19630520,79,62,72
GHCND:USC00090430,ATHENS GA US,19630521,81,63,74
GHCND:USC00090430,ATHENS GA US,19630522,83,57,70
GHCND:USC00090430,ATHENS GA US,19630523,70,59,65
GHCND:USC00090430,ATHENS GA US,19630524,73,49,68
GHCND:USC00090430,ATHENS GA US,19630525,68,54,62
GHCND:USC00090430,ATHENS GA US,19630526,62,57,60
GHCND:USC00090430,ATHENS GA US,19630527,79,60,69
GHCND:USC00090430,ATHENS GA US,19630528,80,62,73
GHCND:USC00090430,ATHENS GA US,19630529,82,64,75
GHCND:USC00090430,ATHENS GA US,19630530,83,62,76
GHCND:USC00090430,ATHENS GA US,19630531,80,62,75
GHCND:USC00090430,ATHENS GA US,19630601,78,58,70
GHCND:USC00090430,ATHENS GA US,19630602,81,55,74
GHCND:USC00090430,ATHENS GA US,19630603,84,55,78
GHCND:USC00090430,ATHENS GA US,19630604,82,60,76
GHCND:USC00090430,ATHENS GA US,19630605,85,60,78
GHCND:USC00090430,ATHENS GA US,19630606,88,63,75
GHCND:USC00090430,ATHENS GA US,19630607,90,65,82
GHCND:USC00090430,ATHENS GA US,19630608,92,66,72
GHCND:USC00090430,ATHENS GA US,19630609,91,63,85
GHCND:USC00090430,ATHENS GA US,19630610,92,72,81
GHCND:USC00090430,ATHENS GA US,19630611,89,66,80
GHCND:USC00090430,ATHENS GA US,19630612,91,63,85
GHCND:USC00090430,ATHENS GA US,19630613,90,62,85
GHCND:USC00090430,ATHENS GA US,19630614,92,70,84
GHCND:USC00090430,ATHENS GA US,19630615,90,64,80
GHCND:USC00090430,ATHENS GA US,19630616,80,64,72
GHCND:USC00090430,ATHENS GA US,19630617,75,65,69
GHCND:USC00090430,ATHENS GA US,19630618,69,63,68
GHCND:USC00090430,ATHENS GA US,19630619,71,65,69
GHCND:USC00090430,ATHENS GA US,19630620,82,68,72
GHCND:USC00090430,ATHENS GA US,19630621,84,68,75
GHCND:USC00090430,ATHENS GA US,19630622,75,64,69
GHCND:USC00090430,ATHENS GA US,19630623,70,61,68
GHCND:USC00090430,ATHENS GA US,19630624,77,62,70
GHCND:USC00090430,ATHENS GA US,19630625,74,64,70
GHCND:USC00090430,ATHENS GA US,19630626,76,65,69
GHCND:USC00090430,ATHENS GA US,19630627,82,65,75
GHCND:USC00090430,ATHENS GA US,19630628,80,66,71
GHCND:USC00090430,ATHENS GA US,19630629,83,66,78
GHCND:USC00090430,ATHENS GA US,19630630,86,69,75
GHCND:USC00090430,ATHENS GA US,19630701,87,67,80
GHCND:USC00090430,ATHENS GA US,19630702,87,69,81
GHCND:USC00090430,ATHENS GA US,19630703,89,68,80
GHCND:USC00090430,ATHENS GA US,19630704,85,64,81
GHCND:USC00090430,ATHENS GA US,19630705,88,65,80
GHCND:USC00090430,ATHENS GA US,19630706,89,64,80
GHCND:USC00090430,ATHENS GA US,19630707,89,66,81
GHCND:USC00090430,ATHENS GA US,19630708,86,69,79
GHCND:USC00090430,ATHENS GA US,19630709,82,66,76
GHCND:USC00090430,ATHENS GA US,19630710,79,62,75
GHCND:USC00090430,ATHENS GA US,19630711,81,57,74
GHCND:USC00090430,ATHENS GA US,19630712,82,58,75
GHCND:USC00090430,ATHENS GA US,19630713,83,60,78
GHCND:USC00090430,ATHENS GA US,19630714,82,66,78
GHCND:USC00090430,ATHENS GA US,19630715,86,68,80
GHCND:USC00090430,ATHENS GA US,19630716,83,68,77
GHCND:USC00090430,ATHENS GA US,19630717,87,67,74
GHCND:USC00090430,ATHENS GA US,19630718,84,67,80
GHCND:USC00090430,ATHENS GA US,19630719,88,68,81
GHCND:USC00090430,ATHENS GA US,19630720,89,70,82
GHCND:USC00090430,ATHENS GA US,19630721,85,66,80
GHCND:USC00090430,ATHENS GA US,19630722,85,66,78
GHCND:USC00090430,ATHENS GA US,19630723,87,64,65
GHCND:USC00090430,ATHENS GA US,19630724,77,63,74
GHCND:USC00090430,ATHENS GA US,19630725,83,66,78
GHCND:USC00090430,ATHENS GA US,19630726,86,67,80
GHCND:USC00090430,ATHENS GA US,19630727,88,68,79
GHCND:USC00090430,ATHENS GA US,19630728,87,69,72
GHCND:USC00090430,ATHENS GA US,19630729,88,65,78
GHCND:USC00090430,ATHENS GA US,19630730,88,67,71
GHCND:USC00090430,ATHENS GA US,19630731,87,67,78
GHCND:USC00090430,ATHENS GA US,19630801,89,70,81
GHCND:USC00090430,ATHENS GA US,19630802,88,66,80
GHCND:USC00090430,ATHENS GA US,19630803,90,65,81
GHCND:USC00090430,ATHENS GA US,19630804,91,68,85
GHCND:USC00090430,ATHENS GA US,19630805,91,69,86
GHCND:USC00090430,ATHENS GA US,19630806,91,70,85
GHCND:USC00090430,ATHENS GA US,19630807,93,70,84
GHCND:USC00090430,ATHENS GA US,19630808,89,72,80
GHCND:USC00090430,ATHENS GA US,19630809,91,65,81
GHCND:USC00090430,ATHENS GA US,19630810,91,66,75
GHCND:USC00090430,ATHENS GA US,19630811,89,62,80
GHCND:USC00090430,ATHENS GA US,19630812,90,64,80
GHCND:USC00090430,ATHENS GA US,19630813,90,70,81
GHCND:USC00090430,ATHENS GA US,19630814,84,67,75
GHCND:USC00090430,ATHENS GA US,19630815,82,62,75
GHCND:USC00090430,ATHENS GA US,19630816,85,60,78
GHCND:USC00090430,ATHENS GA US,19630817,88,60,80
GHCND:USC00090430,ATHENS GA US,19630818,90,65,81
GHCND:USC00090430,ATHENS GA US,19630819,89,68,80
GHCND:USC00090430,ATHENS GA US,19630820,89,67,81
GHCND:USC00090430,ATHENS GA US,19630821,84,65,75
GHCND:USC00090430,ATHENS GA US,19630822,87,64,80
GHCND:USC00090430,ATHENS GA US,19630823,89,66,80
GHCND:USC00090430,ATHENS GA US,19630824,90,66,82
GHCND:USC00090430,ATHENS GA US,19630825,90,65,81
GHCND:USC00090430,ATHENS GA US,19630826,84,69,73
GHCND:USC00090430,ATHENS GA US,19630827,75,63,73
GHCND:USC00090430,ATHENS GA US,19630828,83,67,75
GHCND:USC00090430,ATHENS GA US,19630829,85,67,75
GHCND:USC00090430,ATHENS GA US,19630830,88,69,80
GHCND:USC00090430,ATHENS GA US,19630831,86,65,79
GHCND:USC00090430,ATHENS GA US,19630901,84,66,78
GHCND:USC00090430,ATHENS GA US,19630902,85,62,80
GHCND:USC00090430,ATHENS GA US,19630903,88,64,80
GHCND:USC00090430,ATHENS GA US,19630904,88,68,78
GHCND:USC00090430,ATHENS GA US,19630905,87,69,80
GHCND:USC00090430,ATHENS GA US,19630906,80,67,73
GHCND:USC00090430,ATHENS GA US,19630907,77,66,73
GHCND:USC00090430,ATHENS GA US,19630908,85,61,80
GHCND:USC00090430,ATHENS GA US,19630909,86,63,81
GHCND:USC00090430,ATHENS GA US,19630910,88,65,79
GHCND:USC00090430,ATHENS GA US,19630911,90,63,81
GHCND:USC00090430,ATHENS GA US,19630912,88,67,80
GHCND:USC00090430,ATHENS GA US,19630913,84,67,73
GHCND:USC00090430,ATHENS GA US,19630914,73,57,58
GHCND:USC00090430,ATHENS GA US,19630915,65,56,62
GHCND:USC00090430,ATHENS GA US,19630916,78,57,72
GHCND:USC00090430,ATHENS GA US,19630917,81,58,73
GHCND:USC00090430,ATHENS GA US,19630918,76,63,70
GHCND:USC00090430,ATHENS GA US,19630919,83,57,78
GHCND:USC00090430,ATHENS GA US,19630920,84,58,77
GHCND:USC00090430,ATHENS GA US,19630921,86,60,77
GHCND:USC00090430,ATHENS GA US,19630922,77,63,69
GHCND:USC00090430,ATHENS GA US,19630923,69,52,63
GHCND:USC00090430,ATHENS GA US,19630924,67,47,63
GHCND:USC00090430,ATHENS GA US,19630925,73,53,69
GHCND:USC00090430,ATHENS GA US,19630926,79,61,73
GHCND:USC00090430,ATHENS GA US,19630927,75,59,68
GHCND:USC00090430,ATHENS GA US,19630928,68,60,62
GHCND:USC00090430,ATHENS GA US,19630929,77,60,68
GHCND:USC00090430,ATHENS GA US,19630930,76,58,68
GHCND:USC00090430,ATHENS GA US,19631001,71,51,64
GHCND:USC00090430,ATHENS GA US,19631002,77,49,70
GHCND:USC00090430,ATHENS GA US,19631003,82,55,75
GHCND:USC00090430,ATHENS GA US,19631004,79,58,70
GHCND:USC00090430,ATHENS GA US,19631005,76,50,70
GHCND:USC00090430,ATHENS GA US,19631006,74,48,68
GHCND:USC00090430,ATHENS GA US,19631007,78,45,70
GHCND:USC00090430,ATHENS GA US,19631008,81,49,72
GHCND:USC00090430,ATHENS GA US,19631009,75,55,68
GHCND:USC00090430,ATHENS GA US,19631010,71,50,65
GHCND:USC00090430,ATHENS GA US,19631011,77,47,70
GHCND:USC00090430,ATHENS GA US,19631012,86,55,73
GHCND:USC00090430,ATHENS GA US,19631013,73,57,68
GHCND:USC00090430,ATHENS GA US,19631014,73,47,69
GHCND:USC00090430,ATHENS GA US,19631015,74,46,68
GHCND:USC00090430,ATHENS GA US,19631016,77,46,69
GHCND:USC00090430,ATHENS GA US,19631017,81,43,67
GHCND:USC00090430,ATHENS GA US,19631018,80,44,71
GHCND:USC00090430,ATHENS GA US,19631019,80,49,72
GHCND:USC00090430,ATHENS GA US,19631020,84,51,72
GHCND:USC00090430,ATHENS GA US,19631021,88,55,76
GHCND:USC00090430,ATHENS GA US,19631022,82,55,73
GHCND:USC00090430,ATHENS GA US,19631023,74,51,70
GHCND:USC00090430,ATHENS GA US,19631024,75,51,69
GHCND:USC00090430,ATHENS GA US,19631025,80,63,70
GHCND:USC00090430,ATHENS GA US,19631026,85,55,72
GHCND:USC00090430,ATHENS GA US,19631027,84,55,73
GHCND:USC00090430,ATHENS GA US,19631028,85,56,69
GHCND:USC00090430,ATHENS GA US,19631029,69,48,60
GHCND:USC00090430,ATHENS GA US,19631030,68,36,55
GHCND:USC00090430,ATHENS GA US,19631031,75,35,65
GHCND:USC00090430,ATHENS GA US,19631101,71,48,57
GHCND:USC00090430,ATHENS GA US,19631102,57,33,50
GHCND:USC00090430,ATHENS GA US,19631103,60,27,50
GHCND:USC00090430,ATHENS GA US,19631104,66,30,59
GHCND:USC00090430,ATHENS GA US,19631105,62,49,59
GHCND:USC00090430,ATHENS GA US,19631106,71,53,62
GHCND:USC00090430,ATHENS GA US,19631107,70,51,62
GHCND:USC00090430,ATHENS GA US,19631108,72,43,63
GHCND:USC00090430,ATHENS GA US,19631109,65,36,60
GHCND:USC00090430,ATHENS GA US,19631110,70,52,58
GHCND:USC00090430,ATHENS GA US,19631111,71,40,62
GHCND:USC00090430,ATHENS GA US,19631112,66,42,53
GHCND:USC00090430,ATHENS GA US,19631113,56,30,43
GHCND:USC00090430,ATHENS GA US,19631114,50,30,42
GHCND:USC00090430,ATHENS GA US,19631115,57,25,48
GHCND:USC00090430,ATHENS GA US,19631116,67,28,56
GHCND:USC00090430,ATHENS GA US,19631117,71,31,60
GHCND:USC00090430,ATHENS GA US,19631118,74,36,64
GHCND:USC00090430,ATHENS GA US,19631119,78,43,68
GHCND:USC00090430,ATHENS GA US,19631120,71,47,63
GHCND:USC00090430,ATHENS GA US,19631121,70,53,65
GHCND:USC00090430,ATHENS GA US,19631122,74,54,68
GHCND:USC00090430,ATHENS GA US,19631123,68,60,60
GHCND:USC00090430,ATHENS GA US,19631124,65,37,50
GHCND:USC00090430,ATHENS GA US,19631125,58,38,57
GHCND:USC00090430,ATHENS GA US,19631126,57,42,49
GHCND:USC00090430,ATHENS GA US,19631127,58,47,54
GHCND:USC00090430,ATHENS GA US,19631128,64,54,61
GHCND:USC00090430,ATHENS GA US,19631129,61,37,37
GHCND:USC00090430,ATHENS GA US,19631130,57,30,40
GHCND:USC00090430,ATHENS GA US,19631201,49,28,42
GHCND:USC00090430,ATHENS GA US,19631202,51,29,42
GHCND:USC00090430,ATHENS GA US,19631203,49,35,43
GHCND:USC00090430,ATHENS GA US,19631204,58,27,50
GHCND:USC00090430,ATHENS GA US,19631205,51,30,44
GHCND:USC00090430,ATHENS GA US,19631206,55,25,50
GHCND:USC00090430,ATHENS GA US,19631207,61,32,52
GHCND:USC00090430,ATHENS GA US,19631208,52,34,45
GHCND:USC00090430,ATHENS GA US,19631209,47,30,40
GHCND:USC00090430,ATHENS GA US,19631210,58,28,46
GHCND:USC00090430,ATHENS GA US,19631211,46,38,43
GHCND:USC00090430,ATHENS GA US,19631212,52,42,49
GHCND:USC00090430,ATHENS GA US,19631213,49,45,46
GHCND:USC00090430,ATHENS GA US,19631214,46,36,36
GHCND:USC00090430,ATHENS GA US,19631215,42,20,36
GHCND:USC00090430,ATHENS GA US,19631216,38,20,30
GHCND:USC00090430,ATHENS GA US,19631217,41,19,35
GHCND:USC00090430,ATHENS GA US,19631218,43,20,36
GHCND:USC00090430,ATHENS GA US,19631219,45,13,37
GHCND:USC00090430,ATHENS GA US,19631220,39,23,33
GHCND:USC00090430,ATHENS GA US,19631221,44,23,38
GHCND:USC00090430,ATHENS GA US,19631222,41,23,37
GHCND:USC00090430,ATHENS GA US,19631223,37,29,33
GHCND:USC00090430,ATHENS GA US,19631224,33,24,30
GHCND:USC00090430,ATHENS GA US,19631225,54,25,48
GHCND:USC00090430,ATHENS GA US,19631226,64,30,52
GHCND:USC00090430,ATHENS GA US,19631227,60,40,50
GHCND:USC00090430,ATHENS GA US,19631228,55,26,48
GHCND:USC00090430,ATHENS GA US,19631229,53,31,46
GHCND:USC00090430,ATHENS GA US,19631230,46,26,40
GHCND:USC00090430,ATHENS GA US,19631231,40,25,32
GHCND:USC00090430,ATHENS GA US,19640101,33,30,30
GHCND:USC00090430,ATHENS GA US,19640102,45,23,40
GHCND:USC00090430,ATHENS GA US,19640103,61,28,55
GHCND:USC00090430,ATHENS GA US,19640104,55,40,48
GHCND:USC00090430,ATHENS GA US,19640105,60,29,52
GHCND:USC00090430,ATHENS GA US,19640106,52,36,46
GHCND:USC00090430,ATHENS GA US,19640107,57,44,51
GHCND:USC00090430,ATHENS GA US,19640108,51,44,47
GHCND:USC00090430,ATHENS GA US,19640109,49,38,49
GHCND:USC00090430,ATHENS GA US,19640110,49,28,39
GHCND:USC00090430,ATHENS GA US,19640111,44,23,42
GHCND:USC00090430,ATHENS GA US,19640112,42,33,37
GHCND:USC00090430,ATHENS GA US,19640113,37,22,28
GHCND:USC00090430,ATHENS GA US,19640114,41,18,35
GHCND:USC00090430,ATHENS GA US,19640115,45,14,36
GHCND:USC00090430,ATHENS GA US,19640116,41,19,40
GHCND:USC00090430,ATHENS GA US,19640117,42,33,38
GHCND:USC00090430,ATHENS GA US,19640118,54,35,48
GHCND:USC00090430,ATHENS GA US,19640119,56,32,49
GHCND:USC00090430,ATHENS GA US,19640120,56,45,50
