STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00203858,"HOLLAND, MI US",9/17/1978,14.7,0,23.3,11.7
USC00203858,"HOLLAND, MI US",9/18/1978,14.7,0,21.7,13.9
USC00203858,"HOLLAND, MI US",9/19/1978,4.3,0,23.9,15.6
USC00203858,"HOLLAND, MI US",9/20/1978,0,0,28.9,20.6
USC00203858,"HOLLAND, MI US",9/21/1978,3.8,0,27.2,12.2
USC00203858,"HOLLAND, MI US",9/22/1978,0.5,0,15.6,6.7
USC00203858,"HOLLAND, MI US",9/23/1978,0,0,18.3,3.9
USC00203858,"HOLLAND, MI US",9/24/1978,0,0,20.6,6.1
USC00203858,"HOLLAND, MI US",9/25/1978,0,0,21.1,5.6
USC00203858,"HOLLAND, MI US",9/26/1978,0,0,17.2,4.4
USC00203858,"HOLLAND, MI US",9/27/1978,0,0,20.6,12.8
USC00203858,"HOLLAND, MI US",9/28/1978,3,0,16.1,2.2
USC00203858,"HOLLAND, MI US",9/29/1978,0,0,17.8,5.6
USC00203858,"HOLLAND, MI US",9/30/1978,2.3,0,20.6,11.7
USC00203858,"HOLLAND, MI US",10/1/1978,13.2,0,17.2,12.2
USC00203858,"HOLLAND, MI US",10/2/1978,0,0,17.2,3.9
USC00203858,"HOLLAND, MI US",10/3/1978,9.9,0,21.1,12.8
USC00203858,"HOLLAND, MI US",10/4/1978,0.5,0,16.1,11.7
USC00203858,"HOLLAND, MI US",10/5/1978,12.7,0,13.9,10
USC00203858,"HOLLAND, MI US",10/6/1978,12.4,0,16.1,9.4
USC00203858,"HOLLAND, MI US",10/7/1978,7.4,0,10,5
USC00203858,"HOLLAND, MI US",10/8/1978,2.5,0,8.3,1.1
USC00203858,"HOLLAND, MI US",10/9/1978,0,0,10.6,3.3
USC00203858,"HOLLAND, MI US",10/10/1978,0,0,17.2,7.8
USC00203858,"HOLLAND, MI US",10/11/1978,0,0,20.6,10
USC00203858,"HOLLAND, MI US",10/12/1978,0,0,16.7,11.7
USC00203858,"HOLLAND, MI US",10/13/1978,0,0,13.3,4.4
USC00203858,"HOLLAND, MI US",10/14/1978,0,0,13.9,2.2
USC00203858,"HOLLAND, MI US",10/15/1978,2.5,0,7.2,3.3
USC00203858,"HOLLAND, MI US",10/16/1978,14.7,0,6.7,3.3
USC00203858,"HOLLAND, MI US",10/17/1978,0,0,10.6,-2.2
USC00203858,"HOLLAND, MI US",10/18/1978,0,0,12.8,6.7
USC00203858,"HOLLAND, MI US",10/19/1978,0.5,0,12.8,2.8
USC00203858,"HOLLAND, MI US",10/20/1978,0,0,12.2,1.7
USC00203858,"HOLLAND, MI US",10/21/1978,0,0,17.8,10.6
USC00203858,"HOLLAND, MI US",10/22/1978,0,0,22.8,11.7
USC00203858,"HOLLAND, MI US",10/23/1978,0,0,18.9,5.6
USC00203858,"HOLLAND, MI US",10/24/1978,0,0,10,-0.6
USC00203858,"HOLLAND, MI US",10/25/1978,1.8,0,10.6,6.7
USC00203858,"HOLLAND, MI US",10/26/1978,10.2,0,12.2,7.2
USC00203858,"HOLLAND, MI US",10/27/1978,0,0,9.4,2.8
USC00203858,"HOLLAND, MI US",10/28/1978,0,0,12.2,1.1
USC00203858,"HOLLAND, MI US",10/29/1978,0,0,10.6,-1.7
USC00203858,"HOLLAND, MI US",10/30/1978,0,0,12.2,3.3
USC00203858,"HOLLAND, MI US",10/31/1978,0,0,,
USC00203858,"HOLLAND, MI US",11/1/1978,0,0,14.4,-2.8
USC00203858,"HOLLAND, MI US",11/2/1978,0,0,12.2,2.2
USC00203858,"HOLLAND, MI US",11/3/1978,0,0,14.4,4.4
USC00203858,"HOLLAND, MI US",11/4/1978,0,0,18.3,12.2
USC00203858,"HOLLAND, MI US",11/5/1978,0,0,18.9,8.9
USC00203858,"HOLLAND, MI US",11/6/1978,4.8,0,21.7,5
USC00203858,"HOLLAND, MI US",11/7/1978,0,0,7.8,-2.2
USC00203858,"HOLLAND, MI US",11/8/1978,0,0,9.4,-0.6
USC00203858,"HOLLAND, MI US",11/9/1978,0,0,11.1,8.3
USC00203858,"HOLLAND, MI US",11/10/1978,0,0,12.8,3.3
USC00203858,"HOLLAND, MI US",11/11/1978,0,0,16.7,2.2
USC00203858,"HOLLAND, MI US",11/12/1978,0,0,11.1,-0.6
USC00203858,"HOLLAND, MI US",11/13/1978,9.4,0,7.8,2.8
USC00203858,"HOLLAND, MI US",11/14/1978,25.4,0,14.4,2.2
USC00203858,"HOLLAND, MI US",11/15/1978,0,0,3.3,0.6
USC00203858,"HOLLAND, MI US",11/16/1978,0,0,6.1,-5.6
USC00203858,"HOLLAND, MI US",11/17/1978,4.6,0,9.4,2.8
USC00203858,"HOLLAND, MI US",11/18/1978,2.8,0,12.8,3.9
USC00203858,"HOLLAND, MI US",11/19/1978,0,0,6.7,-2.8
USC00203858,"HOLLAND, MI US",11/20/1978,0,0,1.7,-3.3
USC00203858,"HOLLAND, MI US",11/21/1978,0,0,0,-2.8
USC00203858,"HOLLAND, MI US",11/22/1978,0,0,-1.1,-1.7
USC00203858,"HOLLAND, MI US",11/23/1978,9.9,0,5.6,-1.1
USC00203858,"HOLLAND, MI US",11/24/1978,0,0,5.6,-0.6
USC00203858,"HOLLAND, MI US",11/25/1978,0,0,0,-0.6
USC00203858,"HOLLAND, MI US",11/26/1978,0,0,1.1,-1.1
USC00203858,"HOLLAND, MI US",11/27/1978,8.1,76,-0.6,-4.4
USC00203858,"HOLLAND, MI US",11/28/1978,5.1,64,-0.6,-4.4
USC00203858,"HOLLAND, MI US",11/29/1978,0,0,3.3,-6.1
USC00203858,"HOLLAND, MI US",11/30/1978,0,0,3.9,-5.6
USC00203858,"HOLLAND, MI US",12/1/1978,0.5,25,-2.2,-5
USC00203858,"HOLLAND, MI US",12/2/1978,2.5,56,-1.7,-10.6
USC00203858,"HOLLAND, MI US",12/3/1978,13.2,13,0,-9.4
USC00203858,"HOLLAND, MI US",12/4/1978,0,0,4.4,-5.6
USC00203858,"HOLLAND, MI US",12/5/1978,0,0,2.2,-5
USC00203858,"HOLLAND, MI US",12/6/1978,5.1,25,2.2,-2.2
USC00203858,"HOLLAND, MI US",12/7/1978,8.4,89,-2.2,-7.2
USC00203858,"HOLLAND, MI US",12/8/1978,0,0,-2.8,-5.6
USC00203858,"HOLLAND, MI US",12/9/1978,0,5,-4.4,-7.8
USC00203858,"HOLLAND, MI US",12/10/1978,1.5,64,-7.8,-10
USC00203858,"HOLLAND, MI US",12/11/1978,0,25,-3.9,-11.1
USC00203858,"HOLLAND, MI US",12/12/1978,0,0,2.8,-3.9
USC00203858,"HOLLAND, MI US",12/13/1978,0,0,3.9,-1.1
USC00203858,"HOLLAND, MI US",12/14/1978,0,0,-0.6,-3.3
USC00203858,"HOLLAND, MI US",12/15/1978,0,0,2.8,-11.1
USC00203858,"HOLLAND, MI US",12/16/1978,0,0,3.3,-2.2
USC00203858,"HOLLAND, MI US",12/17/1978,2.5,5,3.3,-2.2
USC00203858,"HOLLAND, MI US",12/18/1978,0,0,3.3,-1.7
USC00203858,"HOLLAND, MI US",12/19/1978,0,0,4.4,-6.7
USC00203858,"HOLLAND, MI US",12/20/1978,1,0,-2.2,-5
USC00203858,"HOLLAND, MI US",12/21/1978,8.9,0,0.6,-2.8
USC00203858,"HOLLAND, MI US",12/22/1978,0,0,1.7,-4.4
USC00203858,"HOLLAND, MI US",12/23/1978,0,0,1.7,-3.3
USC00203858,"HOLLAND, MI US",12/24/1978,3.8,51,2.8,-2.8
USC00203858,"HOLLAND, MI US",12/25/1978,0,0,3.3,-5.6
USC00203858,"HOLLAND, MI US",12/26/1978,3,76,-3.9,-7.2
USC00203858,"HOLLAND, MI US",12/27/1978,0,0,-3.9,-7.8
USC00203858,"HOLLAND, MI US",12/28/1978,0,0,-6.1,-11.1
USC00203858,"HOLLAND, MI US",12/29/1978,4.3,51,-3.3,-6.7
USC00203858,"HOLLAND, MI US",12/30/1978,10.4,5,0.6,-3.3
USC00203858,"HOLLAND, MI US",12/31/1978,6.4,51,2.2,-2.8
USC00203858,"HOLLAND, MI US",1/1/1979,27.2,191,-2.2,-4.4
USC00203858,"HOLLAND, MI US",1/2/1979,7.4,127,-3.9,-12.2
USC00203858,"HOLLAND, MI US",1/3/1979,4.8,51,-7.8,-16.7
USC00203858,"HOLLAND, MI US",1/4/1979,3.3,25,-12.2,-12.8
USC00203858,"HOLLAND, MI US",1/5/1979,0.8,76,-11.1,-13.3
USC00203858,"HOLLAND, MI US",1/6/1979,0,25,-10,-12.2
USC00203858,"HOLLAND, MI US",1/7/1979,0,13,-7.8,-14.4
USC00203858,"HOLLAND, MI US",1/8/1979,1.8,89,-7.8,-11.1
USC00203858,"HOLLAND, MI US",1/9/1979,1.5,102,-8.3,-12.2
USC00203858,"HOLLAND, MI US",1/10/1979,1.5,64,-7.8,-13.9
USC00203858,"HOLLAND, MI US",1/11/1979,5.1,25,-10,-27.8
USC00203858,"HOLLAND, MI US",1/12/1979,0,0,-10,-16.7
USC00203858,"HOLLAND, MI US",1/13/1979,7.9,89,-7.2,-11.1
USC00203858,"HOLLAND, MI US",1/14/1979,25.4,254,-5.6,-8.3
USC00203858,"HOLLAND, MI US",1/15/1979,1.3,51,-8.3,-16.7
USC00203858,"HOLLAND, MI US",1/16/1979,1.3,102,-9.4,-17.2
USC00203858,"HOLLAND, MI US",1/17/1979,2,25,-2.8,-11.1
USC00203858,"HOLLAND, MI US",1/18/1979,0,25,-4.4,-15
USC00203858,"HOLLAND, MI US",1/19/1979,1.3,20,-4.4,-13.9
USC00203858,"HOLLAND, MI US",1/20/1979,2,13,-4.4,-8.3
USC00203858,"HOLLAND, MI US",1/21/1979,0,0,-2.2,-5
USC00203858,"HOLLAND, MI US",1/22/1979,2.3,25,-1.7,-2.8
USC00203858,"HOLLAND, MI US",1/23/1979,0,0,-2.2,-7.2
USC00203858,"HOLLAND, MI US",1/24/1979,8.9,76,-1.1,-2.2
USC00203858,"HOLLAND, MI US",1/25/1979,1.5,25,-1.7,-5.6
USC00203858,"HOLLAND, MI US",1/26/1979,0,0,-2.2,-5
USC00203858,"HOLLAND, MI US",1/27/1979,0,0,0,-5.6
USC00203858,"HOLLAND, MI US",1/28/1979,0,0,0,-2.2
USC00203858,"HOLLAND, MI US",1/29/1979,0,0,1.1,-2.8
USC00203858,"HOLLAND, MI US",1/30/1979,0,0,-2.8,-3.3
USC00203858,"HOLLAND, MI US",1/31/1979,1.3,20,-2.2,-8.9
USC00203858,"HOLLAND, MI US",2/1/1979,1,51,-2.8,-8.3
USC00203858,"HOLLAND, MI US",2/2/1979,0.8,13,-3.9,-8.3
USC00203858,"HOLLAND, MI US",2/3/1979,0,0,-4.4,-12.2
USC00203858,"HOLLAND, MI US",2/4/1979,1,51,-5,-12.2
USC00203858,"HOLLAND, MI US",2/5/1979,0.3,25,-9.4,-13.9
USC00203858,"HOLLAND, MI US",2/6/1979,0,0,-8.3,-18.3
USC00203858,"HOLLAND, MI US",2/7/1979,0,20,-3.9,-11.7
USC00203858,"HOLLAND, MI US",2/8/1979,2.8,25,-7.2,-11.7
USC00203858,"HOLLAND, MI US",2/9/1979,0,0,-7.2,-22.2
USC00203858,"HOLLAND, MI US",2/10/1979,0,13,-10.6,-18.3
USC00203858,"HOLLAND, MI US",2/11/1979,0,0,-8.3,-17.2
USC00203858,"HOLLAND, MI US",2/12/1979,4.3,5,-10,-12.2
USC00203858,"HOLLAND, MI US",2/13/1979,0,0,-5,-18.3
USC00203858,"HOLLAND, MI US",2/14/1979,0,0,-3.3,-12.2
USC00203858,"HOLLAND, MI US",2/15/1979,0,0,-8.9,-11.1
USC00203858,"HOLLAND, MI US",2/16/1979,0,0,-7.8,-16.7
USC00203858,"HOLLAND, MI US",2/17/1979,0,0,-7.8,-26.7
USC00203858,"HOLLAND, MI US",2/18/1979,0,0,-12.8,-20.6
USC00203858,"HOLLAND, MI US",2/19/1979,0,0,-10,-21.7
USC00203858,"HOLLAND, MI US",2/20/1979,0,0,-5,-12.8
USC00203858,"HOLLAND, MI US",2/21/1979,4.6,0,1.7,-10
USC00203858,"HOLLAND, MI US",2/22/1979,0,0,1.1,-3.9
USC00203858,"HOLLAND, MI US",2/23/1979,4.1,0,7.2,0
USC00203858,"HOLLAND, MI US",2/24/1979,0,0,5.6,-4.4
USC00203858,"HOLLAND, MI US",2/25/1979,0,0,1.7,-10
USC00203858,"HOLLAND, MI US",2/26/1979,0,0,-2.8,-13.3
USC00203858,"HOLLAND, MI US",2/27/1979,0,0,5,-11.7
USC00203858,"HOLLAND, MI US",2/28/1979,0,0,5.6,-9.4
USC00203858,"HOLLAND, MI US",3/1/1979,1.3,0,4.4,0
USC00203858,"HOLLAND, MI US",3/2/1979,0,0,1.7,-1.1
USC00203858,"HOLLAND, MI US",3/3/1979,0,0,4.4,0
USC00203858,"HOLLAND, MI US",3/4/1979,34.3,0,7.2,-0.6
USC00203858,"HOLLAND, MI US",3/5/1979,0,0,7.2,-1.1
USC00203858,"HOLLAND, MI US",3/6/1979,2.5,13,2.8,-2.2
USC00203858,"HOLLAND, MI US",3/7/1979,0,0,3.3,0.6
USC00203858,"HOLLAND, MI US",3/8/1979,0,0,3.9,0
USC00203858,"HOLLAND, MI US",3/9/1979,0,0,6.1,-2.2
USC00203858,"HOLLAND, MI US",3/10/1979,2.5,0,1.1,-8.9
USC00203858,"HOLLAND, MI US",3/11/1979,4.1,89,-8.3,-11.7
USC00203858,"HOLLAND, MI US",3/12/1979,0,0,1.1,-15.6
USC00203858,"HOLLAND, MI US",3/13/1979,0,0,8.9,-1.1
USC00203858,"HOLLAND, MI US",3/14/1979,0,0,9.4,-1.7
USC00203858,"HOLLAND, MI US",3/15/1979,1.3,13,-1.1,-10.6
USC00203858,"HOLLAND, MI US",3/16/1979,0,0,0.6,-7.2
USC00203858,"HOLLAND, MI US",3/17/1979,0,0,5.6,-2.8
USC00203858,"HOLLAND, MI US",3/18/1979,3.6,0,12.8,5
USC00203858,"HOLLAND, MI US",3/19/1979,0,0,20,7.8
USC00203858,"HOLLAND, MI US",3/20/1979,0,0,12.8,5
USC00203858,"HOLLAND, MI US",3/21/1979,0,0,7.8,-1.1
USC00203858,"HOLLAND, MI US",3/22/1979,0,0,12.8,-1.7
USC00203858,"HOLLAND, MI US",3/23/1979,3,0,21.7,10
USC00203858,"HOLLAND, MI US",3/24/1979,5.3,0,15.6,3.3
USC00203858,"HOLLAND, MI US",3/25/1979,4.3,13,5.6,-6.7
USC00203858,"HOLLAND, MI US",3/26/1979,0,0,-3.3,-6.7
USC00203858,"HOLLAND, MI US",3/27/1979,0,0,0,-8.3
USC00203858,"HOLLAND, MI US",3/28/1979,0,0,4.4,-5
USC00203858,"HOLLAND, MI US",3/29/1979,3,0,13.3,3.9
USC00203858,"HOLLAND, MI US",3/30/1979,20.3,0,16.7,6.1
USC00203858,"HOLLAND, MI US",3/31/1979,11.9,0,16.7,1.1
USC00203858,"HOLLAND, MI US",4/1/1979,0,0,4.4,1.1
USC00203858,"HOLLAND, MI US",4/2/1979,7.9,0,2.8,1.7
USC00203858,"HOLLAND, MI US",4/3/1979,0,0,5.6,-2.8
USC00203858,"HOLLAND, MI US",4/4/1979,0,0,8.3,0
USC00203858,"HOLLAND, MI US",4/5/1979,1.5,0,5,0.6
USC00203858,"HOLLAND, MI US",4/6/1979,0,0,7.8,-7.2
USC00203858,"HOLLAND, MI US",4/7/1979,0,0,10,-8.3
USC00203858,"HOLLAND, MI US",4/8/1979,1,0,2.2,-1.7
USC00203858,"HOLLAND, MI US",4/9/1979,6.4,0,2.2,-2.2
USC00203858,"HOLLAND, MI US",4/10/1979,0,0,6.1,-6.1
USC00203858,"HOLLAND, MI US",4/11/1979,0,0,7.8,-1.1
USC00203858,"HOLLAND, MI US",4/12/1979,6.9,0,18.3,2.2
USC00203858,"HOLLAND, MI US",4/13/1979,2.5,0,23.3,6.7
USC00203858,"HOLLAND, MI US",4/14/1979,0,0,12.2,2.2
USC00203858,"HOLLAND, MI US",4/15/1979,0,0,10.6,3.3
USC00203858,"HOLLAND, MI US",4/16/1979,0,0,7.8,2.2
USC00203858,"HOLLAND, MI US",4/17/1979,0,0,9.4,-1.1
USC00203858,"HOLLAND, MI US",4/18/1979,0,0,12.8,-1.1
USC00203858,"HOLLAND, MI US",4/19/1979,0,0,15.6,-1.7
USC00203858,"HOLLAND, MI US",4/20/1979,0,0,18.3,3.3
USC00203858,"HOLLAND, MI US",4/21/1979,0,0,22.2,13.3
USC00203858,"HOLLAND, MI US",4/22/1979,0,0,13.3,0
USC00203858,"HOLLAND, MI US",4/23/1979,0,0,20.6,2.8
USC00203858,"HOLLAND, MI US",4/24/1979,0,0,20,8.3
USC00203858,"HOLLAND, MI US",4/25/1979,10.7,0,17.2,13.9
USC00203858,"HOLLAND, MI US",4/26/1979,10.4,0,17.8,4.4
USC00203858,"HOLLAND, MI US",4/27/1979,0,0,10.6,0
USC00203858,"HOLLAND, MI US",4/28/1979,19.6,0,11.1,0.6
USC00203858,"HOLLAND, MI US",4/29/1979,0,0,7.8,-2.8
USC00203858,"HOLLAND, MI US",4/30/1979,6.4,0,10,1.7
USC00203858,"HOLLAND, MI US",5/1/1979,0,0,7.2,-2.8
USC00203858,"HOLLAND, MI US",5/2/1979,0,0,12.2,5
USC00203858,"HOLLAND, MI US",5/3/1979,15.7,0,21.7,5.6
USC00203858,"HOLLAND, MI US",5/4/1979,0,0,11.1,1.7
USC00203858,"HOLLAND, MI US",5/5/1979,0,0,9.4,-2.8
USC00203858,"HOLLAND, MI US",5/6/1979,0,0,15.6,6.1
USC00203858,"HOLLAND, MI US",5/7/1979,0,0,22.2,13.3
USC00203858,"HOLLAND, MI US",5/8/1979,0,0,27.8,18.3
USC00203858,"HOLLAND, MI US",5/9/1979,0,0,30,21.1
USC00203858,"HOLLAND, MI US",5/10/1979,0,0,28.3,20
USC00203858,"HOLLAND, MI US",5/11/1979,0,0,28.3,17.2
USC00203858,"HOLLAND, MI US",5/12/1979,3.3,0,23.3,4.4
USC00203858,"HOLLAND, MI US",5/13/1979,1.5,0,15,2.8
USC00203858,"HOLLAND, MI US",5/14/1979,6.1,0,18.3,8.9
USC00203858,"HOLLAND, MI US",5/15/1979,0.8,0,16.1,5.6
USC00203858,"HOLLAND, MI US",5/16/1979,0,0,15.6,0.6
USC00203858,"HOLLAND, MI US",5/17/1979,0,0,18.9,6.7
USC00203858,"HOLLAND, MI US",5/18/1979,0,0,22.2,15.6
USC00203858,"HOLLAND, MI US",5/19/1979,0,0,27.8,14.4
USC00203858,"HOLLAND, MI US",5/20/1979,2.5,0,21.1,4.4
USC00203858,"HOLLAND, MI US",5/21/1979,0,0,21.1,4.4
USC00203858,"HOLLAND, MI US",5/22/1979,0,0,15.6,1.7
USC00203858,"HOLLAND, MI US",5/23/1979,0,0,21.1,11.1
USC00203858,"HOLLAND, MI US",5/24/1979,0,0,18.3,7.2
USC00203858,"HOLLAND, MI US",5/25/1979,0,0,14.4,5.6
USC00203858,"HOLLAND, MI US",5/26/1979,0,0,17.2,3.9
USC00203858,"HOLLAND, MI US",5/27/1979,0,0,16.1,5.6
USC00203858,"HOLLAND, MI US",5/28/1979,0,0,15,6.1
USC00203858,"HOLLAND, MI US",5/29/1979,0,0,18.3,1.7
USC00203858,"HOLLAND, MI US",5/30/1979,1.8,0,20,7.2
USC00203858,"HOLLAND, MI US",5/31/1979,3,0,18.3,10
USC00203858,"HOLLAND, MI US",6/1/1979,0,0,23.3,12.2
USC00203858,"HOLLAND, MI US",6/2/1979,0,0,17.2,5.6
USC00203858,"HOLLAND, MI US",6/3/1979,0,0,22.8,12.2
USC00203858,"HOLLAND, MI US",6/4/1979,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",6/5/1979,0,0,28.9,12.8
USC00203858,"HOLLAND, MI US",6/6/1979,0,0,24.4,13.9
USC00203858,"HOLLAND, MI US",6/7/1979,0,0,28.9,20.6
USC00203858,"HOLLAND, MI US",6/8/1979,47,0,23.9,18.3
USC00203858,"HOLLAND, MI US",6/9/1979,21.1,0,27.8,16.7
USC00203858,"HOLLAND, MI US",6/10/1979,13.5,0,23.9,15.6
USC00203858,"HOLLAND, MI US",6/11/1979,8.4,0,22.8,7.2
USC00203858,"HOLLAND, MI US",6/12/1979,0,0,21.1,6.1
USC00203858,"HOLLAND, MI US",6/13/1979,0,0,22.2,8.3
USC00203858,"HOLLAND, MI US",6/14/1979,0,0,26.1,11.7
USC00203858,"HOLLAND, MI US",6/15/1979,0,0,28.3,21.7
USC00203858,"HOLLAND, MI US",6/16/1979,0,0,30,20
USC00203858,"HOLLAND, MI US",6/17/1979,0,0,30,14.4
USC00203858,"HOLLAND, MI US",6/18/1979,0,0,19.4,11.7
USC00203858,"HOLLAND, MI US",6/19/1979,0,0,21.1,9.4
USC00203858,"HOLLAND, MI US",6/20/1979,5.6,0,27.2,17.8
USC00203858,"HOLLAND, MI US",6/21/1979,16.8,0,26.7,16.1
USC00203858,"HOLLAND, MI US",6/22/1979,0,0,26.7,11.7
USC00203858,"HOLLAND, MI US",6/23/1979,0,0,20.6,5
USC00203858,"HOLLAND, MI US",6/24/1979,0,0,18.9,5.6
USC00203858,"HOLLAND, MI US",6/25/1979,0,0,17.8,3.9
USC00203858,"HOLLAND, MI US",6/26/1979,0,0,23.3,7.2
USC00203858,"HOLLAND, MI US",6/27/1979,0,0,26.7,17.2
USC00203858,"HOLLAND, MI US",6/28/1979,0.8,0,26.7,11.7
USC00203858,"HOLLAND, MI US",6/29/1979,23.6,0,28.9,15
USC00203858,"HOLLAND, MI US",6/30/1979,29.2,0,24.4,13.3
USC00203858,"HOLLAND, MI US",7/1/1979,1,0,21.1,11.1
USC00203858,"HOLLAND, MI US",7/2/1979,0,0,20,6.7
USC00203858,"HOLLAND, MI US",7/3/1979,0,0,21.7,8.3
USC00203858,"HOLLAND, MI US",7/4/1979,20.3,0,28.3,12.2
USC00203858,"HOLLAND, MI US",7/5/1979,0,0,22.2,4.4
USC00203858,"HOLLAND, MI US",7/6/1979,0,0,21.7,5
USC00203858,"HOLLAND, MI US",7/7/1979,0,0,23.9,6.7
USC00203858,"HOLLAND, MI US",7/8/1979,0,0,25.6,11.1
USC00203858,"HOLLAND, MI US",7/9/1979,0,0,29.4,11.7
USC00203858,"HOLLAND, MI US",7/10/1979,0,0,27.2,11.7
USC00203858,"HOLLAND, MI US",7/11/1979,4.6,0,27.8,17.2
USC00203858,"HOLLAND, MI US",7/12/1979,0,0,29.4,17.2
USC00203858,"HOLLAND, MI US",7/13/1979,0,0,31.1,16.7
USC00203858,"HOLLAND, MI US",7/14/1979,0,0,31.7,20
USC00203858,"HOLLAND, MI US",7/15/1979,0,0,29.4,17.2
USC00203858,"HOLLAND, MI US",7/16/1979,0,0,30.6,14.4
USC00203858,"HOLLAND, MI US",7/17/1979,0,0,26.7,12.2
USC00203858,"HOLLAND, MI US",7/18/1979,0,0,23.3,6.7
USC00203858,"HOLLAND, MI US",7/19/1979,0,0,24.4,6.1
USC00203858,"HOLLAND, MI US",7/20/1979,0,0,27.8,8.3
USC00203858,"HOLLAND, MI US",7/21/1979,0,0,27.8,10
USC00203858,"HOLLAND, MI US",7/22/1979,0,0,28.9,11.1
USC00203858,"HOLLAND, MI US",7/23/1979,0.5,0,29.4,16.1
USC00203858,"HOLLAND, MI US",7/24/1979,0,0,32.2,21.1
USC00203858,"HOLLAND, MI US",7/25/1979,0,0,28.9,22.2
USC00203858,"HOLLAND, MI US",7/26/1979,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",7/27/1979,0.8,0,27.2,11.7
USC00203858,"HOLLAND, MI US",7/28/1979,6.1,0,31.7,18.3
USC00203858,"HOLLAND, MI US",7/29/1979,0,0,27.8,12.2
USC00203858,"HOLLAND, MI US",7/30/1979,0,0,30.6,15
USC00203858,"HOLLAND, MI US",7/31/1979,17,0,29.4,20
USC00203858,"HOLLAND, MI US",9/1/1979,0,0,31.7,19.4
USC00203858,"HOLLAND, MI US",9/2/1979,0,0,29.4,20.6
USC00203858,"HOLLAND, MI US",9/3/1979,0,0,28.9,15.6
USC00203858,"HOLLAND, MI US",9/4/1979,0,0,27.8,12.2
USC00203858,"HOLLAND, MI US",9/5/1979,0,0,25,13.9
USC00203858,"HOLLAND, MI US",9/6/1979,0,0,29.4,16.1
USC00203858,"HOLLAND, MI US",9/7/1979,0,0,26.7,12.8
USC00203858,"HOLLAND, MI US",9/8/1979,0,0,18.9,5
USC00203858,"HOLLAND, MI US",9/9/1979,0,0,19.4,6.1
USC00203858,"HOLLAND, MI US",9/10/1979,0,0,23.3,16.7
USC00203858,"HOLLAND, MI US",9/11/1979,0,0,23.9,12.2
USC00203858,"HOLLAND, MI US",9/12/1979,0,0,28.3,16.1
USC00203858,"HOLLAND, MI US",9/13/1979,0,0,28.9,17.8
USC00203858,"HOLLAND, MI US",9/14/1979,0,0,21.7,10
USC00203858,"HOLLAND, MI US",9/15/1979,0,0,18.3,6.1
USC00203858,"HOLLAND, MI US",9/16/1979,0,0,20.6,10
USC00203858,"HOLLAND, MI US",9/17/1979,0,0,24.4,11.7
USC00203858,"HOLLAND, MI US",9/18/1979,0,0,24.4,15.6
USC00203858,"HOLLAND, MI US",9/19/1979,0,0,22.8,1.7
USC00203858,"HOLLAND, MI US",9/20/1979,0,0,18.9,5.6
USC00203858,"HOLLAND, MI US",9/21/1979,0,0,23.3,12.8
USC00203858,"HOLLAND, MI US",9/22/1979,0,0,20,1.7
USC00203858,"HOLLAND, MI US",9/23/1979,0,0,20.6,1.7
USC00203858,"HOLLAND, MI US",9/24/1979,0,0,22.2,6.1
USC00203858,"HOLLAND, MI US",9/25/1979,0,0,22.2,10.6
USC00203858,"HOLLAND, MI US",9/26/1979,0,0,23.3,6.7
USC00203858,"HOLLAND, MI US",9/27/1979,0,0,26.1,10
USC00203858,"HOLLAND, MI US",9/28/1979,0,0,26.7,10.6
USC00203858,"HOLLAND, MI US",9/29/1979,0,0,26.7,12.8
USC00203858,"HOLLAND, MI US",9/30/1979,0,0,27.2,13.3
USC00203858,"HOLLAND, MI US",10/1/1979,0,0,21.7,2.8
USC00203858,"HOLLAND, MI US",10/2/1979,0.8,0,23.9,6.1
USC00203858,"HOLLAND, MI US",10/3/1979,0,0,17.2,10
USC00203858,"HOLLAND, MI US",10/4/1979,1.5,0,17.8,5
USC00203858,"HOLLAND, MI US",10/5/1979,0,0,15,2.2
USC00203858,"HOLLAND, MI US",10/6/1979,0,0,13.9,7.2
USC00203858,"HOLLAND, MI US",10/7/1979,28.2,0,15.6,4.4
USC00203858,"HOLLAND, MI US",10/8/1979,0,0,11.7,2.8
USC00203858,"HOLLAND, MI US",10/9/1979,1.3,0,14.4,3.9
USC00203858,"HOLLAND, MI US",10/10/1979,8.4,0,11.1,2.2
USC00203858,"HOLLAND, MI US",10/11/1979,4.1,0,11.1,3.9
USC00203858,"HOLLAND, MI US",10/12/1979,5.1,0,10,5
USC00203858,"HOLLAND, MI US",10/13/1979,7.1,0,10.6,1.7
USC00203858,"HOLLAND, MI US",10/14/1979,2,0,10,-0.6
USC00203858,"HOLLAND, MI US",10/15/1979,0,0,12.8,1.1
USC00203858,"HOLLAND, MI US",10/16/1979,0,0,16.1,7.2
USC00203858,"HOLLAND, MI US",10/17/1979,3.8,0,14.4,9.4
USC00203858,"HOLLAND, MI US",10/18/1979,0,0,16.1,10
USC00203858,"HOLLAND, MI US",10/19/1979,2.5,0,19.4,13.9
USC00203858,"HOLLAND, MI US",10/20/1979,0,0,20.6,15.6
USC00203858,"HOLLAND, MI US",10/21/1979,6.4,0,23.3,17.8
USC00203858,"HOLLAND, MI US",10/22/1979,0,0,26.7,19.4
