STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2
USW00014745,"CONCORD ASOS, NH US",1/18/1993,0,0,178,,-1.1,-11.7,
USW00014745,"CONCORD ASOS, NH US",1/19/1993,0,0,152,,-7.8,-22.2,
USW00014745,"CONCORD ASOS, NH US",1/20/1993,0,0,152,,2.2,-18.9,
USW00014745,"CONCORD ASOS, NH US",1/21/1993,0,0,127,,1.7,-16.7,
USW00014745,"CONCORD ASOS, NH US",1/22/1993,9.9,0,127,,5,-3.3,
USW00014745,"CONCORD ASOS, NH US",1/23/1993,0,0,76,,6.1,0,
USW00014745,"CONCORD ASOS, NH US",1/24/1993,3.8,0,51,,10,-2.2,
USW00014745,"CONCORD ASOS, NH US",1/25/1993,0,0,0,,6.7,-6.1,
USW00014745,"CONCORD ASOS, NH US",1/26/1993,0,0,0,,-0.6,-11.1,
USW00014745,"CONCORD ASOS, NH US",1/27/1993,0,0,0,,2.8,-10,
USW00014745,"CONCORD ASOS, NH US",1/28/1993,0,3,0,,-1.1,-6.7,
USW00014745,"CONCORD ASOS, NH US",1/29/1993,0.3,5,0,,3.3,-11.7,
USW00014745,"CONCORD ASOS, NH US",1/30/1993,0.5,23,0,,-7.8,-19.4,
USW00014745,"CONCORD ASOS, NH US",1/31/1993,5.6,168,51,,-12.2,-19.4,
USW00014745,"CONCORD ASOS, NH US",2/1/1993,0.5,20,152,,-10,-15.6,
USW00014745,"CONCORD ASOS, NH US",2/2/1993,0,3,152,,-6.7,-16.7,
USW00014745,"CONCORD ASOS, NH US",2/3/1993,0,0,152,,3.9,-17.8,
USW00014745,"CONCORD ASOS, NH US",2/4/1993,0,0,127,,-1.1,-15,
USW00014745,"CONCORD ASOS, NH US",2/5/1993,0,0,127,,7.8,-13.9,
USW00014745,"CONCORD ASOS, NH US",2/6/1993,0,0,76,,-7.8,-24.4,
USW00014745,"CONCORD ASOS, NH US",2/7/1993,0,0,76,,-7.2,-28.9,
USW00014745,"CONCORD ASOS, NH US",2/8/1993,0,0,76,,1.7,-12.2,
USW00014745,"CONCORD ASOS, NH US",2/9/1993,0,0,76,,-1.7,-15.6,
USW00014745,"CONCORD ASOS, NH US",2/10/1993,0,0,76,,6.1,-7.8,
USW00014745,"CONCORD ASOS, NH US",2/11/1993,0,0,51,,2.2,-7.8,
USW00014745,"CONCORD ASOS, NH US",2/12/1993,7.6,119,51,,-3.9,-10,
USW00014745,"CONCORD ASOS, NH US",2/13/1993,3.6,8,152,,1.7,-3.9,
USW00014745,"CONCORD ASOS, NH US",2/14/1993,0,0,152,,0.6,-8.3,
USW00014745,"CONCORD ASOS, NH US",2/15/1993,0,0,127,,3.9,-17.2,
USW00014745,"CONCORD ASOS, NH US",2/16/1993,16.8,178,127,,1.1,-9.4,
USW00014745,"CONCORD ASOS, NH US",2/17/1993,0,8,279,,2.8,-7.8,
USW00014745,"CONCORD ASOS, NH US",2/18/1993,0,5,279,,-2.2,-18.3,
USW00014745,"CONCORD ASOS, NH US",2/19/1993,0,0,254,,-5.6,-19.4,
USW00014745,"CONCORD ASOS, NH US",2/20/1993,0,0,254,,-2.8,-26.7,
USW00014745,"CONCORD ASOS, NH US",2/21/1993,4.8,66,254,,-6.1,-25,
USW00014745,"CONCORD ASOS, NH US",2/22/1993,4.1,66,356,,-5,-10,
USW00014745,"CONCORD ASOS, NH US",2/23/1993,4.1,137,330,,-1.7,-15.6,
USW00014745,"CONCORD ASOS, NH US",2/24/1993,0,0,406,,-6.1,-20,
USW00014745,"CONCORD ASOS, NH US",2/25/1993,0,0,381,,-8.3,-18.9,
USW00014745,"CONCORD ASOS, NH US",2/26/1993,0,0,356,,-2.2,-26.1,
USW00014745,"CONCORD ASOS, NH US",2/27/1993,0,0,330,,-1.7,-26.7,
USW00014745,"CONCORD ASOS, NH US",2/28/1993,0,0,330,,1.1,-21.7,
USW00014745,"CONCORD ASOS, NH US",3/1/1993,0,0,279,,3.3,-13.9,
USW00014745,"CONCORD ASOS, NH US",3/2/1993,0,0,279,,3.9,-12.8,
USW00014745,"CONCORD ASOS, NH US",3/3/1993,0,0,254,,6.1,-6.7,
USW00014745,"CONCORD ASOS, NH US",3/4/1993,0,0,229,,3.3,-8.9,
USW00014745,"CONCORD ASOS, NH US",3/5/1993,2.8,51,254,,0.6,-5.6,
USW00014745,"CONCORD ASOS, NH US",3/6/1993,0,0,254,,1.1,-6.7,
USW00014745,"CONCORD ASOS, NH US",3/7/1993,0,0,229,,6.7,-8.9,
USW00014745,"CONCORD ASOS, NH US",3/8/1993,0,0,203,,7.8,-6.7,
USW00014745,"CONCORD ASOS, NH US",3/9/1993,2,10,203,,3.9,0,
USW00014745,"CONCORD ASOS, NH US",3/10/1993,1.8,28,203,,7.2,-1.7,
USW00014745,"CONCORD ASOS, NH US",3/11/1993,2.5,53,254,,2.8,-5.6,
USW00014745,"CONCORD ASOS, NH US",3/12/1993,0,0,178,,-4.4,-12.8,
USW00014745,"CONCORD ASOS, NH US",3/13/1993,16.8,394,152,,-4.4,-11.7,
USW00014745,"CONCORD ASOS, NH US",3/14/1993,2.3,38,584,,-4.4,-11.7,
USW00014745,"CONCORD ASOS, NH US",3/15/1993,0,0,381,,-4.4,-16.7,
USW00014745,"CONCORD ASOS, NH US",3/16/1993,0,0,381,,7.2,-16.7,
USW00014745,"CONCORD ASOS, NH US",3/17/1993,7.1,18,254,,8.3,-7.8,
USW00014745,"CONCORD ASOS, NH US",3/18/1993,0,0,203,,-5,-15,
USW00014745,"CONCORD ASOS, NH US",3/19/1993,0,0,203,,2.2,-21.1,
USW00014745,"CONCORD ASOS, NH US",3/20/1993,0,0,203,,3.9,-15.6,
USW00014745,"CONCORD ASOS, NH US",3/21/1993,2.8,53,178,,4.4,-1.1,
USW00014745,"CONCORD ASOS, NH US",3/22/1993,0,0,178,,5.6,-3.3,
USW00014745,"CONCORD ASOS, NH US",3/23/1993,0,0,178,,8.9,-6.7,
USW00014745,"CONCORD ASOS, NH US",3/24/1993,22.6,264,279,,2.2,0,
USW00014745,"CONCORD ASOS, NH US",3/25/1993,0,0,305,,10.6,-1.1,
USW00014745,"CONCORD ASOS, NH US",3/26/1993,0,0,203,,20.6,-2.8,
USW00014745,"CONCORD ASOS, NH US",3/27/1993,0,0,152,,21.1,-2.8,
USW00014745,"CONCORD ASOS, NH US",3/28/1993,1,0,76,,16.1,-2.2,
USW00014745,"CONCORD ASOS, NH US",3/29/1993,12.4,0,25,,8.9,5,
USW00014745,"CONCORD ASOS, NH US",3/30/1993,3,0,0,,11.1,0.6,
USW00014745,"CONCORD ASOS, NH US",3/31/1993,0,0,0,,15,-2.2,
USW00014745,"CONCORD ASOS, NH US",4/1/1993,11.7,145,0,,3.3,-0.6,
USW00014745,"CONCORD ASOS, NH US",4/2/1993,1.3,13,102,,0.6,-1.1,
USW00014745,"CONCORD ASOS, NH US",4/3/1993,0.8,3,102,,3.9,-1.7,
USW00014745,"CONCORD ASOS, NH US",4/4/1993,0,0,51,,7.2,-3.3,
USW00014745,"CONCORD ASOS, NH US",4/5/1993,0,0,25,,14.4,-6.1,
USW00014745,"CONCORD ASOS, NH US",4/6/1993,0,0,0,,12.8,-5.6,
USW00014745,"CONCORD ASOS, NH US",4/7/1993,0,0,0,,15.6,-6.7,
USW00014745,"CONCORD ASOS, NH US",4/8/1993,0,0,0,,17.8,-5.6,
USW00014745,"CONCORD ASOS, NH US",4/9/1993,0,0,0,,14.4,-1.7,
USW00014745,"CONCORD ASOS, NH US",4/10/1993,13,0,0,,11.1,4.4,
USW00014745,"CONCORD ASOS, NH US",4/11/1993,2.8,0,0,,13.3,5.6,
USW00014745,"CONCORD ASOS, NH US",4/12/1993,19.3,0,0,,7.2,5,
USW00014745,"CONCORD ASOS, NH US",4/13/1993,0,0,0,,11.7,4.4,
USW00014745,"CONCORD ASOS, NH US",4/14/1993,0,0,0,,15,0,
USW00014745,"CONCORD ASOS, NH US",4/15/1993,0.5,0,0,,8.9,-1.7,
USW00014745,"CONCORD ASOS, NH US",4/16/1993,0.8,0,0,,21.7,4.4,
USW00014745,"CONCORD ASOS, NH US",4/17/1993,10.7,0,0,,21.1,1.1,
USW00014745,"CONCORD ASOS, NH US",4/18/1993,0,0,0,,12.2,-1.7,
USW00014745,"CONCORD ASOS, NH US",4/19/1993,0,0,0,,22.8,-3.9,
USW00014745,"CONCORD ASOS, NH US",4/20/1993,0,0,0,,24.4,6.7,
USW00014745,"CONCORD ASOS, NH US",4/21/1993,2.3,0,0,,25,10.6,
USW00014745,"CONCORD ASOS, NH US",4/22/1993,0.8,0,0,,13.9,8.3,
USW00014745,"CONCORD ASOS, NH US",4/23/1993,15.5,0,0,,8.3,0.6,
USW00014745,"CONCORD ASOS, NH US",4/24/1993,0,0,0,,17.8,-1.1,
USW00014745,"CONCORD ASOS, NH US",4/25/1993,0.8,0,0,,27.2,7.8,
USW00014745,"CONCORD ASOS, NH US",4/26/1993,15,3,0,,15.6,0.6,
USW00014745,"CONCORD ASOS, NH US",4/27/1993,0.8,5,0,,13.9,-0.6,
USW00014745,"CONCORD ASOS, NH US",4/28/1993,0,0,0,,16.7,-3.3,
USW00014745,"CONCORD ASOS, NH US",4/29/1993,0,0,0,,22.2,-2.8,
USW00014745,"CONCORD ASOS, NH US",4/30/1993,0,0,0,,22.8,-0.6,
USW00014745,"CONCORD ASOS, NH US",5/1/1993,0,0,0,,27.2,3.9,
USW00014745,"CONCORD ASOS, NH US",5/2/1993,0,0,0,,23.9,6.7,
USW00014745,"CONCORD ASOS, NH US",5/3/1993,0,0,0,,18.3,3.3,
USW00014745,"CONCORD ASOS, NH US",5/4/1993,0,0,0,,22.8,6.7,
USW00014745,"CONCORD ASOS, NH US",5/5/1993,0,0,0,,25.6,12.8,
USW00014745,"CONCORD ASOS, NH US",5/6/1993,2.3,0,0,,25,12.2,
USW00014745,"CONCORD ASOS, NH US",5/7/1993,1.3,0,0,,19.4,6.1,
USW00014745,"CONCORD ASOS, NH US",5/8/1993,0,0,0,,25.6,5,
USW00014745,"CONCORD ASOS, NH US",5/9/1993,0,0,0,,30.6,3.9,
USW00014745,"CONCORD ASOS, NH US",5/10/1993,0,0,0,,18.3,4.4,
USW00014745,"CONCORD ASOS, NH US",5/11/1993,5.1,0,0,,32.8,3.3,
USW00014745,"CONCORD ASOS, NH US",5/12/1993,0,0,0,,22.8,7.8,
USW00014745,"CONCORD ASOS, NH US",5/13/1993,0,0,0,,18.3,7.8,
USW00014745,"CONCORD ASOS, NH US",5/14/1993,0,0,0,,20,5.6,
USW00014745,"CONCORD ASOS, NH US",5/15/1993,0.5,0,0,,25.6,2.2,
USW00014745,"CONCORD ASOS, NH US",5/16/1993,0.8,0,0,,22.8,10,
USW00014745,"CONCORD ASOS, NH US",5/17/1993,0,0,0,,18.9,7.8,
USW00014745,"CONCORD ASOS, NH US",5/18/1993,3,0,0,,17.2,2.8,
USW00014745,"CONCORD ASOS, NH US",5/19/1993,2.8,0,0,,12.8,9.4,
USW00014745,"CONCORD ASOS, NH US",5/20/1993,0.5,0,0,,14.4,9.4,
USW00014745,"CONCORD ASOS, NH US",5/21/1993,0,0,0,,21.1,5.6,
USW00014745,"CONCORD ASOS, NH US",5/22/1993,0,0,0,,21.7,2.8,
USW00014745,"CONCORD ASOS, NH US",5/23/1993,0,0,0,,21.7,1.7,
USW00014745,"CONCORD ASOS, NH US",5/24/1993,0,0,0,,21.1,3.9,
USW00014745,"CONCORD ASOS, NH US",5/25/1993,1,0,0,,28.9,11.7,
USW00014745,"CONCORD ASOS, NH US",5/26/1993,0,0,0,,19.4,6.7,
USW00014745,"CONCORD ASOS, NH US",5/27/1993,0,0,0,,18.9,5,
USW00014745,"CONCORD ASOS, NH US",5/28/1993,1,0,0,,16.1,3.3,
USW00014745,"CONCORD ASOS, NH US",5/29/1993,0,0,0,,18.3,7.2,
USW00014745,"CONCORD ASOS, NH US",5/30/1993,0,0,0,,22.2,5,
USW00014745,"CONCORD ASOS, NH US",5/31/1993,6.4,0,0,,20,2.8,
USW00014745,"CONCORD ASOS, NH US",6/1/1993,11.7,0,0,,20,3.9,
USW00014745,"CONCORD ASOS, NH US",6/2/1993,0,0,0,,21.1,0.6,
USW00014745,"CONCORD ASOS, NH US",6/3/1993,0,0,0,,23.3,2.8,
USW00014745,"CONCORD ASOS, NH US",6/4/1993,0.3,0,0,,21.1,4.4,
USW00014745,"CONCORD ASOS, NH US",6/5/1993,1.5,0,0,,20,1.7,
USW00014745,"CONCORD ASOS, NH US",6/6/1993,5.1,0,0,,14.4,7.2,
USW00014745,"CONCORD ASOS, NH US",6/7/1993,0,0,0,,24.4,8.3,
USW00014745,"CONCORD ASOS, NH US",6/8/1993,0.5,0,0,,26.1,6.1,
USW00014745,"CONCORD ASOS, NH US",6/9/1993,7.1,0,0,,20,14.4,
USW00014745,"CONCORD ASOS, NH US",6/10/1993,0,0,0,,27.2,16.1,
USW00014745,"CONCORD ASOS, NH US",6/11/1993,0,0,0,,23.3,11.1,
USW00014745,"CONCORD ASOS, NH US",6/12/1993,0,0,0,,26.1,8.3,
USW00014745,"CONCORD ASOS, NH US",6/13/1993,0,0,0,,30,12.8,
USW00014745,"CONCORD ASOS, NH US",6/14/1993,0,0,0,,32.2,12.2,
USW00014745,"CONCORD ASOS, NH US",6/15/1993,2.5,0,0,,28.9,13.9,
USW00014745,"CONCORD ASOS, NH US",6/16/1993,0.3,0,0,,23.9,13.9,
USW00014745,"CONCORD ASOS, NH US",6/17/1993,0,0,0,,28.3,8.9,
USW00014745,"CONCORD ASOS, NH US",6/18/1993,0,0,0,,32.8,10,
USW00014745,"CONCORD ASOS, NH US",6/19/1993,0.3,0,0,,28.9,16.1,
USW00014745,"CONCORD ASOS, NH US",6/20/1993,7.4,0,0,,23.3,11.7,
USW00014745,"CONCORD ASOS, NH US",6/21/1993,5.1,0,0,,27.8,15.6,
USW00014745,"CONCORD ASOS, NH US",6/22/1993,6.4,0,0,,27.2,15,
USW00014745,"CONCORD ASOS, NH US",6/23/1993,0,0,0,,24.4,12.8,
USW00014745,"CONCORD ASOS, NH US",6/24/1993,0,0,0,,27.8,6.1,
USW00014745,"CONCORD ASOS, NH US",6/25/1993,0,0,0,,32.2,7.8,
USW00014745,"CONCORD ASOS, NH US",6/26/1993,0.8,0,0,,32.8,13.3,
USW00014745,"CONCORD ASOS, NH US",6/27/1993,0,0,0,,28.9,17.8,
USW00014745,"CONCORD ASOS, NH US",6/28/1993,0.5,0,0,,30.6,16.7,
USW00014745,"CONCORD ASOS, NH US",6/29/1993,0.3,0,0,,27.2,13.9,
USW00014745,"CONCORD ASOS, NH US",6/30/1993,0,0,0,,27.8,10.6,
USW00014745,"CONCORD ASOS, NH US",7/1/1993,0,0,0,,28.3,10,
USW00014745,"CONCORD ASOS, NH US",7/2/1993,0,0,0,,23.9,7.8,
USW00014745,"CONCORD ASOS, NH US",7/3/1993,3.8,0,0,,22.2,15.6,
USW00014745,"CONCORD ASOS, NH US",7/4/1993,0,0,0,,30,16.1,
USW00014745,"CONCORD ASOS, NH US",7/5/1993,0,0,0,,31.7,12.2,
USW00014745,"CONCORD ASOS, NH US",7/6/1993,0,0,0,,35,17.2,
USW00014745,"CONCORD ASOS, NH US",7/7/1993,0,0,0,,36.1,21.1,
USW00014745,"CONCORD ASOS, NH US",7/8/1993,0.3,0,0,,36.1,20.6,
USW00014745,"CONCORD ASOS, NH US",7/9/1993,0,0,0,,35,20,
USW00014745,"CONCORD ASOS, NH US",7/10/1993,0,0,0,,36.7,19.4,
USW00014745,"CONCORD ASOS, NH US",7/11/1993,0,0,0,,32.8,15.6,
USW00014745,"CONCORD ASOS, NH US",7/12/1993,2.3,0,0,,30.6,13.9,
USW00014745,"CONCORD ASOS, NH US",7/13/1993,0,0,0,,31.1,13.3,
USW00014745,"CONCORD ASOS, NH US",7/14/1993,1.3,0,0,,32.2,12.2,
USW00014745,"CONCORD ASOS, NH US",7/15/1993,0.5,0,0,,28.9,16.1,
USW00014745,"CONCORD ASOS, NH US",7/16/1993,0,0,0,,27.2,10,
USW00014745,"CONCORD ASOS, NH US",7/17/1993,0,0,0,,25.6,13.3,
USW00014745,"CONCORD ASOS, NH US",7/18/1993,0,0,0,,31.1,10.6,
USW00014745,"CONCORD ASOS, NH US",7/19/1993,0,0,0,,27.8,12.8,
USW00014745,"CONCORD ASOS, NH US",7/20/1993,1.3,0,0,,25,15.6,
USW00014745,"CONCORD ASOS, NH US",7/21/1993,2.3,0,0,,29.4,12.8,
USW00014745,"CONCORD ASOS, NH US",7/22/1993,0.3,0,0,,27.2,9.4,
USW00014745,"CONCORD ASOS, NH US",7/23/1993,0,0,0,,26.7,10.6,
USW00014745,"CONCORD ASOS, NH US",7/24/1993,0,0,0,,29.4,10,
USW00014745,"CONCORD ASOS, NH US",7/25/1993,0,0,0,,26.1,12.2,
USW00014745,"CONCORD ASOS, NH US",7/26/1993,0,0,0,,26.7,12.2,
USW00014745,"CONCORD ASOS, NH US",7/27/1993,19.6,0,0,,19.4,14.4,
USW00014745,"CONCORD ASOS, NH US",7/28/1993,0,0,0,,31.7,18.3,
USW00014745,"CONCORD ASOS, NH US",7/29/1993,12.4,0,0,,28.9,17.2,
USW00014745,"CONCORD ASOS, NH US",7/30/1993,9.4,0,0,,29.4,17.2,
USW00014745,"CONCORD ASOS, NH US",7/31/1993,0,0,0,,28.9,16.1,
USW00014745,"CONCORD ASOS, NH US",8/1/1993,0,0,0,,31.7,15.6,
USW00014745,"CONCORD ASOS, NH US",8/2/1993,11.4,0,0,,31.1,18.9,
USW00014745,"CONCORD ASOS, NH US",8/3/1993,0,0,0,,31.1,17.8,
USW00014745,"CONCORD ASOS, NH US",8/4/1993,7.4,0,0,,32.2,15.6,
USW00014745,"CONCORD ASOS, NH US",8/5/1993,0,0,0,,24.4,11.1,
USW00014745,"CONCORD ASOS, NH US",8/6/1993,0,0,0,,25,8.3,
USW00014745,"CONCORD ASOS, NH US",8/7/1993,0,0,0,,25.6,13.9,
USW00014745,"CONCORD ASOS, NH US",8/8/1993,0,0,0,,27.2,14.4,
USW00014745,"CONCORD ASOS, NH US",8/9/1993,0,0,0,,28.9,12.8,
USW00014745,"CONCORD ASOS, NH US",8/10/1993,0,0,0,,25.6,14.4,
USW00014745,"CONCORD ASOS, NH US",8/11/1993,0,0,0,,26.7,10.6,
USW00014745,"CONCORD ASOS, NH US",8/12/1993,0,0,0,,23.3,16.7,
USW00014745,"CONCORD ASOS, NH US",8/13/1993,0,0,0,,27.2,15.6,
USW00014745,"CONCORD ASOS, NH US",8/14/1993,0,0,0,,31.1,13.3,
USW00014745,"CONCORD ASOS, NH US",8/15/1993,0,0,0,,30.6,13.9,
USW00014745,"CONCORD ASOS, NH US",8/16/1993,0,0,0,,29.4,13.9,
USW00014745,"CONCORD ASOS, NH US",8/17/1993,5.8,0,0,,26.7,18.3,
USW00014745,"CONCORD ASOS, NH US",8/18/1993,19.6,0,0,,22.2,13.3,
USW00014745,"CONCORD ASOS, NH US",8/19/1993,0,0,0,,27.2,13.3,
USW00014745,"CONCORD ASOS, NH US",8/20/1993,0,0,0,,26.1,15.6,
USW00014745,"CONCORD ASOS, NH US",8/21/1993,0,0,0,,22.8,8.9,
USW00014745,"CONCORD ASOS, NH US",8/22/1993,0,0,0,,24.4,5.6,
USW00014745,"CONCORD ASOS, NH US",8/23/1993,0,0,0,,27.8,8.9,
USW00014745,"CONCORD ASOS, NH US",8/24/1993,5.8,0,0,,30.6,11.7,
USW00014745,"CONCORD ASOS, NH US",8/25/1993,0,0,0,,32.2,17.2,
USW00014745,"CONCORD ASOS, NH US",8/26/1993,0,0,0,,33.9,13.3,
USW00014745,"CONCORD ASOS, NH US",8/27/1993,0,0,0,,33.3,15.6,
USW00014745,"CONCORD ASOS, NH US",8/28/1993,0,0,0,,33.9,17.8,
USW00014745,"CONCORD ASOS, NH US",8/29/1993,0,0,0,,27.2,12.8,
USW00014745,"CONCORD ASOS, NH US",8/30/1993,0,0,0,,28.9,12.2,
USW00014745,"CONCORD ASOS, NH US",8/31/1993,0,0,0,,31.7,16.7,
USW00014745,"CONCORD ASOS, NH US",9/1/1993,2.8,0,0,,22.8,16.1,
USW00014745,"CONCORD ASOS, NH US",9/2/1993,0,0,0,,26.7,12.8,
USW00014745,"CONCORD ASOS, NH US",9/3/1993,1.5,0,0,,31.7,17.8,
USW00014745,"CONCORD ASOS, NH US",9/4/1993,1.3,0,0,,23.3,14.4,
USW00014745,"CONCORD ASOS, NH US",9/5/1993,0,0,0,,29.4,13.9,
USW00014745,"CONCORD ASOS, NH US",9/6/1993,0,0,0,,28.9,10,
USW00014745,"CONCORD ASOS, NH US",9/7/1993,0.3,0,0,,22.8,13.9,
USW00014745,"CONCORD ASOS, NH US",9/8/1993,9.4,0,0,,17.8,11.7,
USW00014745,"CONCORD ASOS, NH US",9/9/1993,0,0,0,,23.9,15,
USW00014745,"CONCORD ASOS, NH US",9/10/1993,12.7,0,0,,25,13.3,
USW00014745,"CONCORD ASOS, NH US",9/11/1993,0,0,0,,17.2,3.9,
USW00014745,"CONCORD ASOS, NH US",9/12/1993,0,0,0,,20,1.1,
USW00014745,"CONCORD ASOS, NH US",9/13/1993,0,0,0,,27.8,10.6,
USW00014745,"CONCORD ASOS, NH US",9/14/1993,0,0,0,,30,15,
USW00014745,"CONCORD ASOS, NH US",9/15/1993,21.3,0,0,,31.7,14.4,
USW00014745,"CONCORD ASOS, NH US",9/16/1993,0,0,0,,18.3,11.1,
USW00014745,"CONCORD ASOS, NH US",9/17/1993,5.3,0,0,,13.9,11.7,
USW00014745,"CONCORD ASOS, NH US",9/18/1993,0.3,0,0,,15.6,12.2,
USW00014745,"CONCORD ASOS, NH US",9/19/1993,0,0,0,,16.1,2.8,
USW00014745,"CONCORD ASOS, NH US",9/20/1993,0,0,0,,16.1,-2.2,
USW00014745,"CONCORD ASOS, NH US",9/21/1993,0,0,0,,11.7,1.1,
USW00014745,"CONCORD ASOS, NH US",9/22/1993,8.9,0,0,,12.2,10,
USW00014745,"CONCORD ASOS, NH US",9/23/1993,1.3,0,0,,17.2,10.6,
USW00014745,"CONCORD ASOS, NH US",9/24/1993,0,0,0,,17.8,2.8,
USW00014745,"CONCORD ASOS, NH US",9/25/1993,0,0,0,,21.7,0,
USW00014745,"CONCORD ASOS, NH US",9/26/1993,17.8,0,0,,13.3,10.6,
USW00014745,"CONCORD ASOS, NH US",9/27/1993,19.1,0,0,,20.6,12.2,
USW00014745,"CONCORD ASOS, NH US",9/28/1993,0,0,0,,18.9,4.4,
USW00014745,"CONCORD ASOS, NH US",9/29/1993,0,0,0,,16.1,0.6,
USW00014745,"CONCORD ASOS, NH US",9/30/1993,0,0,0,,14.4,-2.2,
USW00014745,"CONCORD ASOS, NH US",10/1/1993,0,0,0,,14.4,-3.9,
USW00014745,"CONCORD ASOS, NH US",10/2/1993,2,0,0,,22.8,7.2,
USW00014745,"CONCORD ASOS, NH US",10/3/1993,10.9,0,0,,15.6,1.7,
USW00014745,"CONCORD ASOS, NH US",10/4/1993,0.8,0,0,,22.2,2.8,
USW00014745,"CONCORD ASOS, NH US",10/5/1993,1.5,0,0,,13.3,-2.2,
USW00014745,"CONCORD ASOS, NH US",10/6/1993,0,0,0,,17.2,-3.3,
USW00014745,"CONCORD ASOS, NH US",10/7/1993,0,0,0,,23.9,6.7,
USW00014745,"CONCORD ASOS, NH US",10/8/1993,0,0,0,,26.1,7.8,
USW00014745,"CONCORD ASOS, NH US",10/9/1993,2.5,0,0,,18.3,6.1,
USW00014745,"CONCORD ASOS, NH US",10/10/1993,0,0,0,,7.2,-5.6,
USW00014745,"CONCORD ASOS, NH US",10/11/1993,0,0,0,,9.4,-7.8,
USW00014745,"CONCORD ASOS, NH US",10/12/1993,36.3,0,0,,6.7,-5,
USW00014745,"CONCORD ASOS, NH US",10/13/1993,0.3,0,0,,9.4,-5.6,
USW00014745,"CONCORD ASOS, NH US",10/14/1993,0,0,0,,12.2,-7.8,
USW00014745,"CONCORD ASOS, NH US",10/15/1993,0,0,0,,15.6,5,
USW00014745,"CONCORD ASOS, NH US",10/16/1993,0,0,0,,17.2,5.6,
USW00014745,"CONCORD ASOS, NH US",10/17/1993,0,0,0,,15.6,10,
USW00014745,"CONCORD ASOS, NH US",10/18/1993,0,0,0,,19.4,7.8,
USW00014745,"CONCORD ASOS, NH US",10/19/1993,0,0,0,,14.4,-1.7,
USW00014745,"CONCORD ASOS, NH US",10/20/1993,0,0,0,,12.2,5.6,
USW00014745,"CONCORD ASOS, NH US",10/21/1993,16,0,0,,11.1,6.1,
USW00014745,"CONCORD ASOS, NH US",10/22/1993,0,0,0,,13.9,5,
USW00014745,"CONCORD ASOS, NH US",10/23/1993,0,0,0,,9.4,-3.3,
USW00014745,"CONCORD ASOS, NH US",10/24/1993,0,0,0,,20.6,-5.6,
USW00014745,"CONCORD ASOS, NH US",10/25/1993,0,0,0,,13.9,-2.8,
USW00014745,"CONCORD ASOS, NH US",10/26/1993,0,0,0,,8.9,-5,
USW00014745,"CONCORD ASOS, NH US",10/27/1993,2,0,0,,8.9,5,
USW00014745,"CONCORD ASOS, NH US",10/28/1993,0.3,0,0,,12.2,-3.3,
USW00014745,"CONCORD ASOS, NH US",10/29/1993,0,0,0,,15.6,-4.4,
USW00014745,"CONCORD ASOS, NH US",10/30/1993,12.4,0,0,,8.9,0.6,
USW00014745,"CONCORD ASOS, NH US",10/31/1993,5.8,0,0,,5,1.7,
USW00014745,"CONCORD ASOS, NH US",11/1/1993,10.7,0,0,,3.9,1.7,
USW00014745,"CONCORD ASOS, NH US",11/2/1993,0,0,0,,6.1,-5,
USW00014745,"CONCORD ASOS, NH US",11/3/1993,0,0,0,,6.7,-3.9,
USW00014745,"CONCORD ASOS, NH US",11/4/1993,0,0,0,,12.2,-3.3,
USW00014745,"CONCORD ASOS, NH US",11/5/1993,3.8,0,0,,12.8,1.1,
USW00014745,"CONCORD ASOS, NH US",11/6/1993,2.3,0,0,,12.8,3.3,
USW00014745,"CONCORD ASOS, NH US",11/7/1993,0,0,0,,5.6,-8.3,
USW00014745,"CONCORD ASOS, NH US",11/8/1993,0,0,0,,7.2,-11.1,
USW00014745,"CONCORD ASOS, NH US",11/9/1993,0,0,0,,10,-7.8,
USW00014745,"CONCORD ASOS, NH US",11/10/1993,0,0,0,,10.6,-7.8,
USW00014745,"CONCORD ASOS, NH US",11/11/1993,0,0,0,,12.2,-7.2,
USW00014745,"CONCORD ASOS, NH US",11/12/1993,2.3,0,0,,11.7,-5,
USW00014745,"CONCORD ASOS, NH US",11/13/1993,0.3,0,0,,4.4,-8.9,
USW00014745,"CONCORD ASOS, NH US",11/14/1993,2.5,0,0,,19.4,0,
USW00014745,"CONCORD ASOS, NH US",11/15/1993,0.5,0,0,,23.3,10,
USW00014745,"CONCORD ASOS, NH US",11/16/1993,0,0,0,,11.7,-3.3,
USW00014745,"CONCORD ASOS, NH US",11/17/1993,22.1,0,0,,9.4,-5,
USW00014745,"CONCORD ASOS, NH US",11/18/1993,0.8,0,0,,8.9,-5.6,
USW00014745,"CONCORD ASOS, NH US",11/19/1993,10.9,0,0,,3.9,-7.2,
USW00014745,"CONCORD ASOS, NH US",11/20/1993,0.8,5,0,,7.8,-1.1,
USW00014745,"CONCORD ASOS, NH US",11/21/1993,0,0,0,,4.4,-2.8,
USW00014745,"CONCORD ASOS, NH US",11/22/1993,0,0,0,,13.3,-3.9,
USW00014745,"CONCORD ASOS, NH US",11/23/1993,0,0,0,,8.9,-5,
USW00014745,"CONCORD ASOS, NH US",11/24/1993,0,0,0,,7.8,-6.1,
