STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
SZ000003700,"ZUERICH FLUNTERN, SZ",8/16/1910,0.1,,,24.5,15.8
SZ000003700,"ZUERICH FLUNTERN, SZ",8/17/1910,0,,,26.3,13.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/18/1910,0,,,27.7,14
SZ000003700,"ZUERICH FLUNTERN, SZ",8/19/1910,0,,,27.8,15.2
SZ000003700,"ZUERICH FLUNTERN, SZ",8/20/1910,0,,,28.6,17.3
SZ000003700,"ZUERICH FLUNTERN, SZ",8/21/1910,2.5,,,32,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/22/1910,1.8,,,23.4,13
SZ000003700,"ZUERICH FLUNTERN, SZ",8/23/1910,0,,,19.7,10
SZ000003700,"ZUERICH FLUNTERN, SZ",8/24/1910,0,,,22.3,11
SZ000003700,"ZUERICH FLUNTERN, SZ",8/25/1910,0,,,22.5,13
SZ000003700,"ZUERICH FLUNTERN, SZ",8/26/1910,8,,,28.8,11.3
SZ000003700,"ZUERICH FLUNTERN, SZ",8/27/1910,0.1,,,19.3,13.3
SZ000003700,"ZUERICH FLUNTERN, SZ",8/28/1910,0,,,20.5,7.7
SZ000003700,"ZUERICH FLUNTERN, SZ",8/29/1910,3.8,,,25,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",8/30/1910,8.6,,,18.4,13.6
SZ000003700,"ZUERICH FLUNTERN, SZ",8/31/1910,22.8,,,18.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/1/1910,8.7,,,16,10.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/2/1910,2.5,,,15.2,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/3/1910,1.7,,,18.5,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/4/1910,4.5,,,18,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/5/1910,28.9,,,13,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/6/1910,4.2,,,13.5,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/7/1910,0,,,20,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/8/1910,0,,,20.4,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/9/1910,0,,,19,7.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/10/1910,0,,,17.5,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/11/1910,0,,,17.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/12/1910,0,,,16,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/13/1910,7.8,,,17.8,11.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/14/1910,0.6,,,12.5,10
SZ000003700,"ZUERICH FLUNTERN, SZ",9/15/1910,0,,,14.5,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/16/1910,0.2,,,15.6,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/17/1910,0,,,20.5,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/18/1910,0.2,,,18.5,7.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/19/1910,3.7,,,22,8.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/20/1910,22.3,,,14.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/21/1910,4,,,15,5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/22/1910,3.6,,,10.2,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/23/1910,0.6,,,10.5,5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/24/1910,0.1,,,15,4.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/25/1910,0,,,17.7,3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/26/1910,0.1,,,18.5,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/27/1910,0,,,22,7.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/28/1910,0,,,23,10.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/29/1910,0,,,23.5,7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",9/30/1910,8.4,,,21.5,11
SZ000003700,"ZUERICH FLUNTERN, SZ",10/1/1910,0.1,,,22.6,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/2/1910,4.8,,,23.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/3/1910,9.5,,,19.7,10
SZ000003700,"ZUERICH FLUNTERN, SZ",10/4/1910,0,,,17,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/5/1910,0.8,,,16.5,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/6/1910,0,,,15.5,5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/7/1910,0,,,14.3,5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/8/1910,0,,,18.8,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/9/1910,2.7,,,20.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/10/1910,1.4,,,17,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/11/1910,0,,,13.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/12/1910,0,,,20,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/13/1910,0.1,,,19,10
SZ000003700,"ZUERICH FLUNTERN, SZ",10/14/1910,0.2,,,13.8,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/15/1910,0.2,,,14,6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/16/1910,0.1,,,10,7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/17/1910,0,,,17.3,8.2
SZ000003700,"ZUERICH FLUNTERN, SZ",10/18/1910,0,,,17.7,7.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/19/1910,0,,,15,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/20/1910,0.1,,,12,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/21/1910,3,,,9.8,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/22/1910,0.7,,,8.7,4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/23/1910,0.1,,,12.8,3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/24/1910,0,,,11,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/25/1910,0.2,,,14,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/26/1910,0.1,,,13,3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/27/1910,0,,,9.3,6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/28/1910,0,,,11.5,4.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/29/1910,0,,,17,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/30/1910,0.7,,,13,6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/31/1910,2.8,,,13.7,4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/1/1910,18.6,,,12.4,8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/2/1910,12.4,,,11,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/3/1910,13,,,9,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/4/1910,2.8,,,9.5,4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/5/1910,20.8,,,9,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/6/1910,8.6,,,5.8,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/7/1910,17.7,,,10.5,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/8/1910,16.3,,,12,4.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/9/1910,6.4,,,16,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/10/1910,1.6,,,7,0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/11/1910,5.9,,,4,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/12/1910,0.1,,,5.5,-1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/13/1910,0,,,7.5,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/14/1910,0.1,,,9.5,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/15/1910,0.7,,,7.7,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/16/1910,0.7,,,5.7,2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/17/1910,0.6,,,6,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/18/1910,0.9,,,5.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",11/19/1910,2.8,,,1.7,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/20/1910,0.6,,,4.5,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/21/1910,0.3,,,2,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/22/1910,0.8,,,1,-2.9
SZ000003700,"ZUERICH FLUNTERN, SZ",11/23/1910,0,,,5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/24/1910,0,,,3.2,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/25/1910,23.6,,,2.4,-3.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/26/1910,8.9,,,5.4,-0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/27/1910,5.5,,,1.2,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/28/1910,0.7,,,9.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",11/29/1910,0.1,,,12,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/30/1910,0.1,,,6.5,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/1/1910,0,,,4.5,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/2/1910,0,,,6.7,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/3/1910,0,,,7,3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/4/1910,0,,,3.6,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/5/1910,0,,,5.7,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/6/1910,0.5,,,9,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/7/1910,0.2,,,10.5,3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/8/1910,0,,,5.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/9/1910,4.3,,,6,3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/10/1910,0.1,,,5.7,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/11/1910,0,,,9.2,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/12/1910,0,,,12,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/13/1910,0,,,8,1.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/14/1910,1.3,,,9,-1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/15/1910,2.2,,,8,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/16/1910,8,,,8.5,4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/17/1910,41.6,,,8,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/18/1910,4.4,,,5,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/19/1910,0.5,,,5,1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/20/1910,0,,,7.4,1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/21/1910,0,,,2.7,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/22/1910,0,,,0,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/23/1910,0,,,1,-3.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/24/1910,9.8,,,6,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/25/1910,4.4,,,6,2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/26/1910,2.6,,,4.2,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/27/1910,2.8,,,3,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/28/1910,0.6,,,1.6,-1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/29/1910,0,,,0.4,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/30/1910,1.3,,,1.2,-2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/31/1910,0.8,,,2.2,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/1/1911,6.1,,,1,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/2/1911,5.3,,,1.5,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/3/1911,0,,,-2.9,-6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/4/1911,1,,,-1.4,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/5/1911,0,,,-1,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/6/1911,0,,,2.7,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/7/1911,0,,,-2.2,-9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/8/1911,0,,,-4,-9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/9/1911,5.9,,,-2,-9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/10/1911,5.4,,,1.5,-3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/11/1911,0,,,2.2,-6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/12/1911,0.1,,,2.8,-8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/13/1911,3.8,,,1.6,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/14/1911,0,,,-2.2,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/15/1911,0,,,-4,-9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/16/1911,0,,,-4.8,-9.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/17/1911,0,,,-0.3,-12
SZ000003700,"ZUERICH FLUNTERN, SZ",1/18/1911,0,,,-2.3,-10
SZ000003700,"ZUERICH FLUNTERN, SZ",1/19/1911,0,,,1.2,-6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/20/1911,0.2,,,1.7,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/21/1911,0,,,0.6,-3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/22/1911,0,,,1,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/23/1911,0,,,-3,-5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/24/1911,0,,,-4.4,-5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/25/1911,0,,,-0.6,-4.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/26/1911,0,,,5.4,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/27/1911,0,,,3.6,-5.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/28/1911,0,,,-0.5,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/29/1911,0,,,3.7,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/30/1911,0,,,0.5,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/31/1911,0,,,-2.5,-9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/1/1911,0,,,-2,-12.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/2/1911,3.7,,,2.4,-9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/3/1911,1.3,,,1.7,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/4/1911,0,,,1,-4.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/5/1911,0,,,-0.4,-7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/6/1911,0,,,4.8,-2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/7/1911,1.5,,,0,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/8/1911,1.4,,,3.5,-5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/9/1911,0,,,-0.3,-11
SZ000003700,"ZUERICH FLUNTERN, SZ",2/10/1911,0,,,2,-10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/11/1911,0,,,8.8,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/12/1911,10.4,,,7,0
SZ000003700,"ZUERICH FLUNTERN, SZ",2/13/1911,0.6,,,1.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/14/1911,0,,,1.5,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/15/1911,0,,,5.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/16/1911,0,,,6.5,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/17/1911,0,,,9.5,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/18/1911,0,,,12.8,3.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/19/1911,4.5,,,10.3,2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/20/1911,0,,,8,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/21/1911,0,,,9.8,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/22/1911,0,,,10.5,1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/23/1911,3.8,,,14.2,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/24/1911,4.9,,,10.8,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/25/1911,22.2,,,7.6,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/26/1911,2.7,,,9.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/27/1911,0,,,7.8,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/28/1911,1.7,,,10,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/1/1911,3.5,,,11.8,3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/2/1911,10.5,,,5.5,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/3/1911,10.3,,,4.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/4/1911,1.4,,,5,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/5/1911,1.6,,,5.6,2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/6/1911,0,,,8.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/7/1911,0,,,8.5,-2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/8/1911,0,,,6.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/9/1911,0,,,10.6,-1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/10/1911,0.3,,,7.5,-0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/11/1911,0,,,10.7,0
SZ000003700,"ZUERICH FLUNTERN, SZ",3/12/1911,0,,,11,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/13/1911,2.4,,,7.6,-0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/14/1911,0,,,6.7,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/15/1911,0.5,,,4.2,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/16/1911,0,,,7.8,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/17/1911,0,,,9.7,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/18/1911,0,,,10,-0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/19/1911,0,,,16,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/20/1911,0,,,14,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/21/1911,0,,,18,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/22/1911,0,,,18.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/23/1911,0,,,16.3,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/24/1911,2.4,,,16,2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/25/1911,20.8,,,7.9,0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/26/1911,0.7,,,5,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/27/1911,0,,,6.2,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/28/1911,0,,,14.8,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/29/1911,0,,,22.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/30/1911,0,,,20.2,7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/31/1911,0,,,19,4.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/1/1911,4.3,,,18.5,4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/2/1911,11.9,,,18.7,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/3/1911,4.6,,,9.3,2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/4/1911,0.1,,,3,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/5/1911,0.2,,,0,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/6/1911,0.1,,,1,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/7/1911,0,,,6.7,-1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/8/1911,0.9,,,3,-0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/9/1911,0,,,3.8,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/10/1911,0,,,8.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/11/1911,0,,,13,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/12/1911,0.5,,,15.3,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/13/1911,0.5,,,10,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/14/1911,0,,,10.8,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/15/1911,0,,,18,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/16/1911,0,,,22.7,1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/17/1911,0,,,21.5,6.3
SZ000003700,"ZUERICH FLUNTERN, SZ",4/18/1911,0,,,22.3,5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/19/1911,0,,,22,5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/20/1911,3.5,,,9.8,6.7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/21/1911,0,,,18.2,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/22/1911,0,,,23,5.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/23/1911,0,,,24.5,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/24/1911,0,,,22,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/25/1911,0.1,,,22,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/26/1911,3.5,,,13,9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/27/1911,2.3,,,15,7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/28/1911,3.2,,,14.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/29/1911,5.9,,,12,6.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/30/1911,2.7,,,16,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/1/1911,2.7,,,12.2,5.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/2/1911,0,,,16.2,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/3/1911,0,,,20,2.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/4/1911,2.3,,,20.3,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/5/1911,4,,,11,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/6/1911,1.2,,,14,7.4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/7/1911,2.1,,,13.5,4.4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/8/1911,0,,,13,4.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/9/1911,0,,,19.5,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/10/1911,2.5,,,20.5,7.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/11/1911,2.6,,,22.3,9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/12/1911,1.4,,,23.5,10.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/13/1911,0.2,,,22.5,8.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/14/1911,2.7,,,20,9.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/15/1911,0,,,22.5,10.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/16/1911,0.1,,,22.6,12.7
SZ000003700,"ZUERICH FLUNTERN, SZ",5/17/1911,13,,,23.5,10.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/18/1911,22.4,,,15.5,11.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/19/1911,2.6,,,16,8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/20/1911,0.7,,,15.3,6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/21/1911,0,,,16.5,7.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/22/1911,0,,,19.5,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/23/1911,0.2,,,18,5.2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/24/1911,0,,,21.7,9.4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/25/1911,0,,,23.8,8.6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/26/1911,0,,,23,11
SZ000003700,"ZUERICH FLUNTERN, SZ",5/27/1911,0,,,24.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/28/1911,0,,,25,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/29/1911,2.1,,,25.7,10.9
SZ000003700,"ZUERICH FLUNTERN, SZ",5/30/1911,5.3,,,26,13.3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/31/1911,0.1,,,24.5,13.2
SZ000003700,"ZUERICH FLUNTERN, SZ",6/1/1911,0,,,21,11.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/2/1911,0.7,,,23.2,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/3/1911,13.2,,,26,12
SZ000003700,"ZUERICH FLUNTERN, SZ",6/4/1911,1.5,,,24.5,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/5/1911,0.1,,,26,11
SZ000003700,"ZUERICH FLUNTERN, SZ",6/6/1911,0,,,26.5,11
SZ000003700,"ZUERICH FLUNTERN, SZ",6/7/1911,0,,,28.7,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/8/1911,0,,,29,12
SZ000003700,"ZUERICH FLUNTERN, SZ",6/9/1911,3.3,,,27.8,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",6/10/1911,11.3,,,15.3,10.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/11/1911,0,,,21,7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/12/1911,0.1,,,22.6,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/13/1911,20.6,,,20,9.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/14/1911,5.8,,,15.7,8.4
SZ000003700,"ZUERICH FLUNTERN, SZ",6/15/1911,0,,,17.3,6.8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/16/1911,0.2,,,22.7,6.7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/17/1911,2.9,,,27,10.9
SZ000003700,"ZUERICH FLUNTERN, SZ",6/18/1911,6.9,,,26.7,14
SZ000003700,"ZUERICH FLUNTERN, SZ",6/19/1911,14.5,,,20,13.5
