STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00052557,EDGEWATER CO US,19540122,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,20,54
GHCND:USC00052557,EDGEWATER CO US,19540123,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,26,51
GHCND:USC00052557,EDGEWATER CO US,19540124,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,37,49
GHCND:USC00052557,EDGEWATER CO US,19540125,-9999,-9999,-9999,-9999,0.00,0.0,0.0,49,23,29
GHCND:USC00052557,EDGEWATER CO US,19540126,-9999,-9999,-9999,-9999,0.03,0.0,0.0,36,18,32
GHCND:USC00052557,EDGEWATER CO US,19540127,-9999,-9999,-9999,-9999,0.00,0.0,0.0,52,25,40
GHCND:USC00052557,EDGEWATER CO US,19540128,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,30,55
GHCND:USC00052557,EDGEWATER CO US,19540129,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,36,52
GHCND:USC00052557,EDGEWATER CO US,19540130,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,24,49
GHCND:USC00052557,EDGEWATER CO US,19540131,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,27,61
GHCND:USC00052557,EDGEWATER CO US,19540201,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,32,50
GHCND:USC00052557,EDGEWATER CO US,19540202,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,26,59
GHCND:USC00052557,EDGEWATER CO US,19540203,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,32,65
GHCND:USC00052557,EDGEWATER CO US,19540204,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,30,59
GHCND:USC00052557,EDGEWATER CO US,19540205,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,28,57
GHCND:USC00052557,EDGEWATER CO US,19540206,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,25,51
GHCND:USC00052557,EDGEWATER CO US,19540207,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,20,60
GHCND:USC00052557,EDGEWATER CO US,19540208,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,30,69
GHCND:USC00052557,EDGEWATER CO US,19540209,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,29,67
GHCND:USC00052557,EDGEWATER CO US,19540210,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,34,58
GHCND:USC00052557,EDGEWATER CO US,19540211,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,18,47
GHCND:USC00052557,EDGEWATER CO US,19540212,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,26,68
GHCND:USC00052557,EDGEWATER CO US,19540213,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,36,67
GHCND:USC00052557,EDGEWATER CO US,19540214,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,49,58
GHCND:USC00052557,EDGEWATER CO US,19540215,-9999,-9999,-9999,-9999,0.00,0.0,0.0,58,32,51
GHCND:USC00052557,EDGEWATER CO US,19540216,-9999,-9999,-9999,-9999,0.00,0.0,0.0,59,22,56
GHCND:USC00052557,EDGEWATER CO US,19540217,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,25,63
GHCND:USC00052557,EDGEWATER CO US,19540218,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,27,62
GHCND:USC00052557,EDGEWATER CO US,19540219,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,28,44
GHCND:USC00052557,EDGEWATER CO US,19540220,-9999,-9999,-9999,-9999,0.00,0.0,0.0,55,25,51
GHCND:USC00052557,EDGEWATER CO US,19540221,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,38,59
GHCND:USC00052557,EDGEWATER CO US,19540222,-9999,-9999,-9999,-9999,0.00,0.0,0.0,60,39,48
GHCND:USC00052557,EDGEWATER CO US,19540223,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,21,55
GHCND:USC00052557,EDGEWATER CO US,19540224,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,44,63
GHCND:USC00052557,EDGEWATER CO US,19540225,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,27,59
GHCND:USC00052557,EDGEWATER CO US,19540226,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,35,35
GHCND:USC00052557,EDGEWATER CO US,19540227,-9999,-9999,-9999,-9999,0.15,0.0,0.0,35,21,31
GHCND:USC00052557,EDGEWATER CO US,19540228,-9999,-9999,-9999,-9999,0.00,0.0,0.0,52,14,49
GHCND:USC00052557,EDGEWATER CO US,19540301,-9999,-9999,-9999,-9999,0.36,4.0,-9999,49,22,22
GHCND:USC00052557,EDGEWATER CO US,19540302,-9999,-9999,-9999,-9999,0.04,4.0,-9999,23,5,12
GHCND:USC00052557,EDGEWATER CO US,19540303,-9999,-9999,-9999,-9999,0.00,-9999,0.0,21,-4,20
GHCND:USC00052557,EDGEWATER CO US,19540304,-9999,-9999,-9999,-9999,0.00,-9999,0.0,36,2,33
GHCND:USC00052557,EDGEWATER CO US,19540305,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,10,39
GHCND:USC00052557,EDGEWATER CO US,19540306,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,22,60
GHCND:USC00052557,EDGEWATER CO US,19540307,-9999,-9999,-9999,-9999,0.00,0.0,0.0,61,30,53
GHCND:USC00052557,EDGEWATER CO US,19540308,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,27,57
GHCND:USC00052557,EDGEWATER CO US,19540309,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,37,65
GHCND:USC00052557,EDGEWATER CO US,19540310,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,39,66
GHCND:USC00052557,EDGEWATER CO US,19540311,-9999,-9999,-9999,-9999,0.03,0.0,-9999,65,35,35
GHCND:USC00052557,EDGEWATER CO US,19540312,-9999,-9999,-9999,-9999,0.00,0.0,0.0,35,21,21
GHCND:USC00052557,EDGEWATER CO US,19540313,-9999,-9999,-9999,-9999,0.01,0.0,-9999,38,12,34
GHCND:USC00052557,EDGEWATER CO US,19540314,-9999,-9999,-9999,-9999,0.00,0.0,0.0,49,13,40
GHCND:USC00052557,EDGEWATER CO US,19540315,-9999,-9999,-9999,-9999,0.00,0.0,0.0,56,18,52
GHCND:USC00052557,EDGEWATER CO US,19540316,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,31,59
GHCND:USC00052557,EDGEWATER CO US,19540317,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,30,59
GHCND:USC00052557,EDGEWATER CO US,19540318,-9999,-9999,-9999,-9999,0.00,0.0,0.0,59,35,44
GHCND:USC00052557,EDGEWATER CO US,19540319,-9999,-9999,-9999,-9999,0.00,0.0,0.0,51,25,45
GHCND:USC00052557,EDGEWATER CO US,19540320,-9999,-9999,-9999,-9999,0.00,0.0,0.0,50,30,48
GHCND:USC00052557,EDGEWATER CO US,19540321,-9999,-9999,-9999,-9999,0.00,0.0,0.0,52,27,45
GHCND:USC00052557,EDGEWATER CO US,19540322,-9999,-9999,-9999,-9999,0.01,0.0,-9999,44,31,36
GHCND:USC00052557,EDGEWATER CO US,19540323,-9999,-9999,-9999,-9999,0.00,0.0,0.0,47,33,45
GHCND:USC00052557,EDGEWATER CO US,19540324,-9999,-9999,-9999,-9999,0.00,0.0,0.0,49,30,44
GHCND:USC00052557,EDGEWATER CO US,19540325,-9999,-9999,-9999,-9999,0.00,0.0,0.0,45,25,40
GHCND:USC00052557,EDGEWATER CO US,19540326,-9999,-9999,-9999,-9999,0.00,0.0,0.0,60,17,50
GHCND:USC00052557,EDGEWATER CO US,19540327,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,30,58
GHCND:USC00052557,EDGEWATER CO US,19540328,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,30,44
GHCND:USC00052557,EDGEWATER CO US,19540329,-9999,-9999,-9999,-9999,0.00,0.0,0.0,52,24,48
GHCND:USC00052557,EDGEWATER CO US,19540330,-9999,-9999,-9999,-9999,0.05,0.0,-9999,49,17,22
GHCND:USC00052557,EDGEWATER CO US,19540331,-9999,-9999,-9999,-9999,0.04,0.0,0.0,47,2,45
GHCND:USC00052557,EDGEWATER CO US,19540401,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,-9999,59
GHCND:USC00052557,EDGEWATER CO US,19540402,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,33,70
GHCND:USC00052557,EDGEWATER CO US,19540403,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,25,72
GHCND:USC00052557,EDGEWATER CO US,19540404,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,35,70
GHCND:USC00052557,EDGEWATER CO US,19540405,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,41,72
GHCND:USC00052557,EDGEWATER CO US,19540406,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,36,77
GHCND:USC00052557,EDGEWATER CO US,19540407,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,36,58
GHCND:USC00052557,EDGEWATER CO US,19540408,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,39,69
GHCND:USC00052557,EDGEWATER CO US,19540409,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,39,69
GHCND:USC00052557,EDGEWATER CO US,19540410,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,37,59
GHCND:USC00052557,EDGEWATER CO US,19540411,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,42,56
GHCND:USC00052557,EDGEWATER CO US,19540412,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,34,57
GHCND:USC00052557,EDGEWATER CO US,19540413,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,39,74
GHCND:USC00052557,EDGEWATER CO US,19540414,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,39,58
GHCND:USC00052557,EDGEWATER CO US,19540415,-9999,-9999,-9999,-9999,0.02,0.0,0.0,59,33,42
GHCND:USC00052557,EDGEWATER CO US,19540416,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,25,71
GHCND:USC00052557,EDGEWATER CO US,19540417,-9999,-9999,-9999,-9999,0.00,0.0,0.0,83,47,76
GHCND:USC00052557,EDGEWATER CO US,19540418,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,53,75
GHCND:USC00052557,EDGEWATER CO US,19540419,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,40,60
GHCND:USC00052557,EDGEWATER CO US,19540420,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,36,72
GHCND:USC00052557,EDGEWATER CO US,19540421,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,36,57
GHCND:USC00052557,EDGEWATER CO US,19540422,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,31,73
GHCND:USC00052557,EDGEWATER CO US,19540423,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,40,79
GHCND:USC00052557,EDGEWATER CO US,19540424,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,45,76
GHCND:USC00052557,EDGEWATER CO US,19540425,-9999,-9999,-9999,-9999,0.00,0.0,0.0,81,42,68
GHCND:USC00052557,EDGEWATER CO US,19540426,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,49,68
GHCND:USC00052557,EDGEWATER CO US,19540427,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,49,71
GHCND:USC00052557,EDGEWATER CO US,19540428,-9999,-9999,-9999,-9999,0.00,0.0,0.0,83,45,72
GHCND:USC00052557,EDGEWATER CO US,19540429,-9999,-9999,-9999,-9999,0.07,0.0,0.0,75,34,34
GHCND:USC00052557,EDGEWATER CO US,19540430,-9999,-9999,-9999,-9999,0.68,4.0,3.8,36,28,33
GHCND:USC00052557,EDGEWATER CO US,19540501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21,-9999
GHCND:USC00052557,EDGEWATER CO US,19540502,0.50,-9999,2,-9999,-9999,-9999,-9999,38,-9999,36
GHCND:USC00052557,EDGEWATER CO US,19540503,-9999,-9999,-9999,-9999,0.06,0.0,0.0,54,31,53
GHCND:USC00052557,EDGEWATER CO US,19540504,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,36,68
GHCND:USC00052557,EDGEWATER CO US,19540505,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,36,70
GHCND:USC00052557,EDGEWATER CO US,19540506,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,45,53
GHCND:USC00052557,EDGEWATER CO US,19540507,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,43,60
GHCND:USC00052557,EDGEWATER CO US,19540508,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,38,68
GHCND:USC00052557,EDGEWATER CO US,19540509,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,43,65
GHCND:USC00052557,EDGEWATER CO US,19540510,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,45,56
GHCND:USC00052557,EDGEWATER CO US,19540511,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,42,58
GHCND:USC00052557,EDGEWATER CO US,19540512,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,39,74
GHCND:USC00052557,EDGEWATER CO US,19540513,-9999,-9999,-9999,-9999,-9999,0.0,0.0,81,49,72
GHCND:USC00052557,EDGEWATER CO US,19540514,-9999,-9999,-9999,-9999,-9999,0.0,0.0,85,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540515,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540516,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540517,0.06,-9999,5,-9999,-9999,0.0,0.0,-9999,46,70
GHCND:USC00052557,EDGEWATER CO US,19540518,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,44,79
GHCND:USC00052557,EDGEWATER CO US,19540519,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,42,84
GHCND:USC00052557,EDGEWATER CO US,19540520,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,47,82
GHCND:USC00052557,EDGEWATER CO US,19540521,-9999,-9999,-9999,-9999,0.00,0.0,0.0,91,52,84
GHCND:USC00052557,EDGEWATER CO US,19540522,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,51,62
GHCND:USC00052557,EDGEWATER CO US,19540523,-9999,-9999,-9999,-9999,0.35,0.0,0.0,62,44,53
GHCND:USC00052557,EDGEWATER CO US,19540524,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,45,67
GHCND:USC00052557,EDGEWATER CO US,19540525,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,42,62
GHCND:USC00052557,EDGEWATER CO US,19540526,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,51,75
GHCND:USC00052557,EDGEWATER CO US,19540527,-9999,-9999,-9999,-9999,0.00,0.0,0.0,83,43,69
GHCND:USC00052557,EDGEWATER CO US,19540528,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,37,68
GHCND:USC00052557,EDGEWATER CO US,19540529,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,38,70
GHCND:USC00052557,EDGEWATER CO US,19540530,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,50,80
GHCND:USC00052557,EDGEWATER CO US,19540531,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,50,72
GHCND:USC00052557,EDGEWATER CO US,19540601,-9999,-9999,-9999,-9999,0.02,0.0,0.0,82,45,60
GHCND:USC00052557,EDGEWATER CO US,19540602,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,42,65
GHCND:USC00052557,EDGEWATER CO US,19540603,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,33,77
GHCND:USC00052557,EDGEWATER CO US,19540604,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,44,87
GHCND:USC00052557,EDGEWATER CO US,19540605,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,54,89
GHCND:USC00052557,EDGEWATER CO US,19540606,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,50,60
GHCND:USC00052557,EDGEWATER CO US,19540607,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,42,76
GHCND:USC00052557,EDGEWATER CO US,19540608,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,40,75
GHCND:USC00052557,EDGEWATER CO US,19540609,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,44,80
GHCND:USC00052557,EDGEWATER CO US,19540610,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,48,-9999
GHCND:USC00052557,EDGEWATER CO US,19540611,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,-9999,80
GHCND:USC00052557,EDGEWATER CO US,19540612,-9999,-9999,-9999,-9999,0.00,0.0,0.0,91,49,-9999
GHCND:USC00052557,EDGEWATER CO US,19540613,-9999,-9999,-9999,-9999,0.00,0.0,0.0,79,-9999,68
GHCND:USC00052557,EDGEWATER CO US,19540614,-9999,-9999,-9999,-9999,-9999,0.0,0.0,68,55,68
GHCND:USC00052557,EDGEWATER CO US,19540615,0.11,-9999,2,-9999,-9999,0.0,0.0,78,45,69
GHCND:USC00052557,EDGEWATER CO US,19540616,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,50,80
GHCND:USC00052557,EDGEWATER CO US,19540617,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,49,90
GHCND:USC00052557,EDGEWATER CO US,19540618,-9999,-9999,-9999,-9999,0.15,0.0,0.0,90,56,59
GHCND:USC00052557,EDGEWATER CO US,19540619,-9999,-9999,-9999,-9999,0.03,0.0,0.0,91,49,87
GHCND:USC00052557,EDGEWATER CO US,19540620,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,53,85
GHCND:USC00052557,EDGEWATER CO US,19540621,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,55,90
GHCND:USC00052557,EDGEWATER CO US,19540622,-9999,-9999,-9999,-9999,0.00,0.0,0.0,98,59,96
GHCND:USC00052557,EDGEWATER CO US,19540623,-9999,-9999,-9999,-9999,0.00,0.0,0.0,106,75,95
GHCND:USC00052557,EDGEWATER CO US,19540624,-9999,-9999,-9999,-9999,0.00,0.0,0.0,103,67,90
GHCND:USC00052557,EDGEWATER CO US,19540625,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,63,78
GHCND:USC00052557,EDGEWATER CO US,19540626,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,61,78
GHCND:USC00052557,EDGEWATER CO US,19540627,-9999,-9999,-9999,-9999,0.00,0.0,0.0,91,61,80
GHCND:USC00052557,EDGEWATER CO US,19540628,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,55,88
GHCND:USC00052557,EDGEWATER CO US,19540629,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,55,82
GHCND:USC00052557,EDGEWATER CO US,19540630,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,60,78
GHCND:USC00052557,EDGEWATER CO US,19540701,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,59,-9999
GHCND:USC00052557,EDGEWATER CO US,19540702,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,60,78
GHCND:USC00052557,EDGEWATER CO US,19540703,-9999,-9999,-9999,-9999,0.00,0.0,0.0,97,58,87
GHCND:USC00052557,EDGEWATER CO US,19540704,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540705,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,59,88
GHCND:USC00052557,EDGEWATER CO US,19540706,-9999,-9999,-9999,-9999,0.07,0.0,0.0,98,60,81
GHCND:USC00052557,EDGEWATER CO US,19540707,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,62,88
GHCND:USC00052557,EDGEWATER CO US,19540708,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,60,72
GHCND:USC00052557,EDGEWATER CO US,19540709,-9999,-9999,-9999,-9999,0.02,0.0,0.0,98,59,-9999
GHCND:USC00052557,EDGEWATER CO US,19540710,-9999,-9999,-9999,-9999,0.00,0.0,0.0,101,61,94
GHCND:USC00052557,EDGEWATER CO US,19540711,-9999,-9999,-9999,-9999,0.00,0.0,0.0,106,60,98
GHCND:USC00052557,EDGEWATER CO US,19540712,-9999,-9999,-9999,-9999,0.00,0.0,0.0,105,63,97
GHCND:USC00052557,EDGEWATER CO US,19540713,-9999,-9999,-9999,-9999,0.00,0.0,0.0,103,63,88
GHCND:USC00052557,EDGEWATER CO US,19540714,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,61,-9999
GHCND:USC00052557,EDGEWATER CO US,19540715,-9999,-9999,-9999,-9999,0.63,0.0,0.0,90,-9999,74
GHCND:USC00052557,EDGEWATER CO US,19540716,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,65,89
GHCND:USC00052557,EDGEWATER CO US,19540717,-9999,-9999,-9999,-9999,0.40,0.0,0.0,93,61,68
GHCND:USC00052557,EDGEWATER CO US,19540718,-9999,-9999,-9999,-9999,0.09,0.0,0.0,90,60,83
GHCND:USC00052557,EDGEWATER CO US,19540719,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,59,79
GHCND:USC00052557,EDGEWATER CO US,19540720,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540721,-9999,-9999,-9999,-9999,0.17,0.0,0.0,93,58,82
GHCND:USC00052557,EDGEWATER CO US,19540722,-9999,-9999,-9999,-9999,0.03,0.0,0.0,83,59,60
GHCND:USC00052557,EDGEWATER CO US,19540723,-9999,-9999,-9999,-9999,0.01,0.0,0.0,82,55,-9999
GHCND:USC00052557,EDGEWATER CO US,19540724,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,58,83
GHCND:USC00052557,EDGEWATER CO US,19540725,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,56,86
GHCND:USC00052557,EDGEWATER CO US,19540726,-9999,-9999,-9999,-9999,0.00,0.0,0.0,97,58,92
GHCND:USC00052557,EDGEWATER CO US,19540727,-9999,-9999,-9999,-9999,0.01,0.0,0.0,94,63,76
GHCND:USC00052557,EDGEWATER CO US,19540728,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,58,89
GHCND:USC00052557,EDGEWATER CO US,19540729,-9999,-9999,-9999,-9999,0.00,0.0,0.0,100,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540730,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,62,91
GHCND:USC00052557,EDGEWATER CO US,19540731,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,58,-9999
GHCND:USC00052557,EDGEWATER CO US,19540801,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,61,90
GHCND:USC00052557,EDGEWATER CO US,19540802,-9999,-9999,-9999,-9999,0.00,0.0,0.0,101,59,93
GHCND:USC00052557,EDGEWATER CO US,19540803,-9999,-9999,-9999,-9999,0.00,0.0,0.0,96,55,90
GHCND:USC00052557,EDGEWATER CO US,19540804,-9999,-9999,-9999,-9999,0.00,0.0,0.0,93,63,79
GHCND:USC00052557,EDGEWATER CO US,19540805,-9999,-9999,-9999,-9999,0.04,0.0,0.0,85,69,70
GHCND:USC00052557,EDGEWATER CO US,19540806,-9999,-9999,-9999,-9999,0.23,0.0,0.0,79,62,64
GHCND:USC00052557,EDGEWATER CO US,19540807,-9999,-9999,-9999,-9999,0.03,0.0,0.0,72,52,67
GHCND:USC00052557,EDGEWATER CO US,19540808,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,48,84
GHCND:USC00052557,EDGEWATER CO US,19540809,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,50,88
GHCND:USC00052557,EDGEWATER CO US,19540810,-9999,-9999,-9999,-9999,0.00,0.0,0.0,97,56,82
GHCND:USC00052557,EDGEWATER CO US,19540811,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,64,74
GHCND:USC00052557,EDGEWATER CO US,19540812,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540813,-9999,-9999,-9999,-9999,0.00,0.0,0.0,86,55,82
GHCND:USC00052557,EDGEWATER CO US,19540814,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,52,87
GHCND:USC00052557,EDGEWATER CO US,19540815,-9999,-9999,-9999,-9999,0.01,0.0,0.0,90,58,76
GHCND:USC00052557,EDGEWATER CO US,19540816,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,54,88
GHCND:USC00052557,EDGEWATER CO US,19540817,-9999,-9999,-9999,-9999,0.00,0.0,0.0,94,52,87
GHCND:USC00052557,EDGEWATER CO US,19540818,-9999,-9999,-9999,-9999,0.00,0.0,0.0,87,57,78
GHCND:USC00052557,EDGEWATER CO US,19540819,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,50,85
GHCND:USC00052557,EDGEWATER CO US,19540820,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,51,78
GHCND:USC00052557,EDGEWATER CO US,19540821,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,50,81
GHCND:USC00052557,EDGEWATER CO US,19540822,-9999,-9999,-9999,-9999,0.05,0.0,0.0,81,49,73
GHCND:USC00052557,EDGEWATER CO US,19540823,-9999,-9999,-9999,-9999,0.00,0.0,0.0,90,47,81
GHCND:USC00052557,EDGEWATER CO US,19540824,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,54,82
GHCND:USC00052557,EDGEWATER CO US,19540825,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,-9999,85
GHCND:USC00052557,EDGEWATER CO US,19540826,-9999,-9999,-9999,-9999,0.00,0.0,0.0,95,55,89
GHCND:USC00052557,EDGEWATER CO US,19540827,-9999,-9999,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999
GHCND:USC00052557,EDGEWATER CO US,19540828,-9999,-9999,-9999,-9999,0.00,0.0,0.0,97,54,91
GHCND:USC00052557,EDGEWATER CO US,19540829,-9999,-9999,-9999,-9999,0.00,0.0,0.0,99,55,83
GHCND:USC00052557,EDGEWATER CO US,19540830,-9999,-9999,-9999,-9999,0.00,0.0,0.0,98,58,89
GHCND:USC00052557,EDGEWATER CO US,19540831,-9999,-9999,-9999,-9999,0.00,0.0,0.0,97,58,89
GHCND:USC00052557,EDGEWATER CO US,19540901,-9999,-9999,-9999,-9999,0.00,0.0,0.0,89,60,81
GHCND:USC00052557,EDGEWATER CO US,19540902,-9999,-9999,-9999,-9999,0.00,0.0,0.0,92,58,84
GHCND:USC00052557,EDGEWATER CO US,19540903,-9999,-9999,-9999,-9999,0.54,0.0,0.0,87,58,70
GHCND:USC00052557,EDGEWATER CO US,19540904,-9999,-9999,-9999,-9999,0.00,0.0,0.0,85,49,71
GHCND:USC00052557,EDGEWATER CO US,19540905,-9999,-9999,-9999,-9999,0.09,0.0,0.0,86,55,74
GHCND:USC00052557,EDGEWATER CO US,19540906,-9999,-9999,-9999,-9999,0.00,0.0,0.0,84,48,70
GHCND:USC00052557,EDGEWATER CO US,19540907,-9999,-9999,-9999,-9999,0.00,0.0,0.0,88,52,78
GHCND:USC00052557,EDGEWATER CO US,19540908,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,55,70
