Identification,Latitude,Longitude,Time of Observation,Sea Surface Temperature
ATGM1,44.4,291.8,2015-09-30T20:00:00, 
ATGM1,44.4,291.8,2015-09-30T20:00:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:06:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:12:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:18:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:24:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:30:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:36:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:42:00,12.8
ATGM1,44.4,291.8,2015-09-30T20:48:00,12.9
ATGM1,44.4,291.8,2015-09-30T20:54:00,12.9
ATGM1,44.4,291.8,2015-09-30T21:00:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:06:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:12:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:18:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:24:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:30:00,12.9
ATGM1,44.4,291.8,2015-09-30T21:36:00,12.8
ATGM1,44.4,291.8,2015-09-30T21:42:00,12.9
ATGM1,44.4,291.8,2015-09-30T21:48:00,12.9
ATGM1,44.4,291.8,2015-09-30T21:54:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:00:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:06:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:12:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:18:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:24:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:30:00,13
ATGM1,44.4,291.8,2015-09-30T22:36:00,13
ATGM1,44.4,291.8,2015-09-30T22:42:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:48:00,12.9
ATGM1,44.4,291.8,2015-09-30T22:54:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:00:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:06:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:12:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:18:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:24:00,12.9
ATGM1,44.4,291.8,2015-09-30T23:30:00,13
ATGM1,44.4,291.8,2015-09-30T23:36:00,13
ATGM1,44.4,291.8,2015-09-30T23:42:00,13
ATGM1,44.4,291.8,2015-09-30T23:48:00,13
ATGM1,44.4,291.8,2015-09-30T23:54:00,13
ATGM1,44.4,291.8,2015-10-01T00:00:00,13
ATGM1,44.4,291.8,2015-10-01T00:06:00,13
ATGM1,44.4,291.8,2015-10-01T00:12:00,13
ATGM1,44.4,291.8,2015-10-01T00:18:00,13
ATGM1,44.4,291.8,2015-10-01T00:24:00,12.9
ATGM1,44.4,291.8,2015-10-01T00:30:00,13
ATGM1,44.4,291.8,2015-10-01T00:36:00,13
ATGM1,44.4,291.8,2015-10-01T00:42:00,12.9
ATGM1,44.4,291.8,2015-10-01T00:48:00,12.9
ATGM1,44.4,291.8,2015-10-01T00:54:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:00:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:06:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:12:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:18:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T01:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T01:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T01:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T01:48:00,12.9
ATGM1,44.4,291.8,2015-10-01T01:54:00,12.9
ATGM1,44.4,291.8,2015-10-01T02:00:00,12.9
ATGM1,44.4,291.8,2015-10-01T02:06:00,12.9
ATGM1,44.4,291.8,2015-10-01T02:12:00,12.9
ATGM1,44.4,291.8,2015-10-01T02:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T02:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T02:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T02:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T02:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T02:48:00,12.9
ATGM1,44.4,291.8,2015-10-01T02:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T03:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T04:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T05:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T06:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T07:00:00, 
ATGM1,44.4,291.8,2015-10-01T07:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T07:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T07:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T07:18:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:24:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:30:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:36:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:42:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:48:00,12.9
ATGM1,44.4,291.8,2015-10-01T07:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:00:00,12.9
ATGM1,44.4,291.8,2015-10-01T08:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:12:00,12.9
ATGM1,44.4,291.8,2015-10-01T08:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:42:00,12.9
ATGM1,44.4,291.8,2015-10-01T08:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T08:54:00,12.9
ATGM1,44.4,291.8,2015-10-01T09:00:00,12.9
ATGM1,44.4,291.8,2015-10-01T09:06:00,12.9
ATGM1,44.4,291.8,2015-10-01T09:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T09:18:00,12.9
ATGM1,44.4,291.8,2015-10-01T09:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T09:30:00,12.9
ATGM1,44.4,291.8,2015-10-01T09:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T09:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T09:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T09:54:00,12.9
ATGM1,44.4,291.8,2015-10-01T10:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:24:00,12.9
ATGM1,44.4,291.8,2015-10-01T10:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T10:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T11:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T12:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T12:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T12:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T12:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T13:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T14:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T15:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T16:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T17:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T18:54:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:12:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T19:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T19:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T19:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T19:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:00:00,12.7
ATGM1,44.4,291.8,2015-10-01T20:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T20:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T21:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:06:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:18:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:24:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:30:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:36:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:42:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:48:00,12.8
ATGM1,44.4,291.8,2015-10-01T22:54:00,12.8
ATGM1,44.4,291.8,2015-10-01T23:00:00,12.8
ATGM1,44.4,291.8,2015-10-01T23:06:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:12:00,12.8
ATGM1,44.4,291.8,2015-10-01T23:18:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:24:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:30:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:36:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:42:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:48:00,12.7
ATGM1,44.4,291.8,2015-10-01T23:54:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:00:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:06:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:12:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:18:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:24:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:30:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:36:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:42:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:48:00,12.7
ATGM1,44.4,291.8,2015-10-02T00:54:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:00:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:06:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:12:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:18:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:24:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:30:00,12.8
ATGM1,44.4,291.8,2015-10-02T01:36:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:42:00,12.7
ATGM1,44.4,291.8,2015-10-02T01:48:00,12.8
ATGM1,44.4,291.8,2015-10-02T01:54:00,12.8
ATGM1,44.4,291.8,2015-10-02T02:00:00,12.8
ATGM1,44.4,291.8,2015-10-02T02:06:00,12.8
ATGM1,44.4,291.8,2015-10-02T02:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:24:00,12.8
ATGM1,44.4,291.8,2015-10-02T02:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:36:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T02:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T03:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T03:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T03:12:00,13
ATGM1,44.4,291.8,2015-10-02T03:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T03:24:00,13
ATGM1,44.4,291.8,2015-10-02T03:30:00,13
ATGM1,44.4,291.8,2015-10-02T03:36:00,13
ATGM1,44.4,291.8,2015-10-02T03:42:00,13
ATGM1,44.4,291.8,2015-10-02T03:48:00,13
ATGM1,44.4,291.8,2015-10-02T03:54:00,13
ATGM1,44.4,291.8,2015-10-02T04:00:00,13
ATGM1,44.4,291.8,2015-10-02T04:06:00,13
ATGM1,44.4,291.8,2015-10-02T04:12:00,13
ATGM1,44.4,291.8,2015-10-02T04:18:00,13
ATGM1,44.4,291.8,2015-10-02T04:24:00,13
ATGM1,44.4,291.8,2015-10-02T04:30:00,13
ATGM1,44.4,291.8,2015-10-02T04:36:00,13
ATGM1,44.4,291.8,2015-10-02T04:42:00,13
ATGM1,44.4,291.8,2015-10-02T04:48:00,13
ATGM1,44.4,291.8,2015-10-02T04:54:00,13
ATGM1,44.4,291.8,2015-10-02T05:00:00,13
ATGM1,44.4,291.8,2015-10-02T05:06:00,13
ATGM1,44.4,291.8,2015-10-02T05:12:00,13
ATGM1,44.4,291.8,2015-10-02T05:18:00,13
ATGM1,44.4,291.8,2015-10-02T05:24:00,13
ATGM1,44.4,291.8,2015-10-02T05:30:00, 
ATGM1,44.4,291.8,2015-10-02T05:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T05:36:00,12.6
ATGM1,44.4,291.8,2015-10-02T05:42:00,12.7
ATGM1,44.4,291.8,2015-10-02T05:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T05:54:00, 
ATGM1,44.4,291.8,2015-10-02T06:00:00, 
ATGM1,44.4,291.8,2015-10-02T06:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T06:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T06:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T06:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T06:30:00,12.9
ATGM1,44.4,291.8,2015-10-02T06:36:00,12.8
ATGM1,44.4,291.8,2015-10-02T06:42:00,12.8
ATGM1,44.4,291.8,2015-10-02T06:48:00,12.8
ATGM1,44.4,291.8,2015-10-02T06:54:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:00:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:06:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:12:00,12.7
ATGM1,44.4,291.8,2015-10-02T07:18:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:24:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:30:00, 
ATGM1,44.4,291.8,2015-10-02T07:30:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:36:00,12.8
ATGM1,44.4,291.8,2015-10-02T07:42:00,12.9
ATGM1,44.4,291.8,2015-10-02T07:48:00,12.9
ATGM1,44.4,291.8,2015-10-02T07:54:00,12.9
ATGM1,44.4,291.8,2015-10-02T08:00:00, 
ATGM1,44.4,291.8,2015-10-02T08:00:00,12.9
ATGM1,44.4,291.8,2015-10-02T08:06:00,12.9
ATGM1,44.4,291.8,2015-10-02T08:12:00,12.8
ATGM1,44.4,291.8,2015-10-02T08:18:00,12.8
ATGM1,44.4,291.8,2015-10-02T08:24:00,12.8
ATGM1,44.4,291.8,2015-10-02T08:30:00,12.7
ATGM1,44.4,291.8,2015-10-02T08:36:00,12.7
ATGM1,44.4,291.8,2015-10-02T08:42:00,12.8
ATGM1,44.4,291.8,2015-10-02T08:48:00,12.8
ATGM1,44.4,291.8,2015-10-02T08:54:00,12.8
ATGM1,44.4,291.8,2015-10-02T09:00:00,12.8
ATGM1,44.4,291.8,2015-10-02T09:06:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:12:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:18:00,12.6
ATGM1,44.4,291.8,2015-10-02T09:24:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:30:00,12.6
ATGM1,44.4,291.8,2015-10-02T09:36:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:42:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:48:00,12.7
ATGM1,44.4,291.8,2015-10-02T09:54:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:00:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:06:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:12:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:18:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:24:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:30:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:36:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:42:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:48:00,12.6
ATGM1,44.4,291.8,2015-10-02T10:54:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:00:00,12.5
ATGM1,44.4,291.8,2015-10-02T11:06:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:12:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:18:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:24:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:30:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:36:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:42:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:48:00,12.6
ATGM1,44.4,291.8,2015-10-02T11:54:00,12.6
ATGM1,44.4,291.8,2015-10-02T12:00:00,12.6
ATGM1,44.4,291.8,2015-10-02T12:06:00,12.6
ATGM1,44.4,291.8,2015-10-02T12:12:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:18:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:24:00,12.6
ATGM1,44.4,291.8,2015-10-02T12:30:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:36:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:42:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:48:00,12.5
ATGM1,44.4,291.8,2015-10-02T12:54:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:00:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:06:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:12:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:18:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:24:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:30:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:36:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:42:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:48:00,12.5
ATGM1,44.4,291.8,2015-10-02T13:54:00,12.6
ATGM1,44.4,291.8,2015-10-02T14:00:00,12.5
ATGM1,44.4,291.8,2015-10-02T14:06:00,12.6
ATGM1,44.4,291.8,2015-10-02T14:12:00,12.5
ATGM1,44.4,291.8,2015-10-02T14:18:00,12.5
ATGM1,44.4,291.8,2015-10-02T14:24:00,12.5
ATGM1,44.4,291.8,2015-10-02T14:30:00,12.6
ATGM1,44.4,291.8,2015-10-02T14:36:00,12.6
ATGM1,44.4,291.8,2015-10-02T14:42:00,12.7
ATGM1,44.4,291.8,2015-10-02T14:48:00,12.7
ATGM1,44.4,291.8,2015-10-02T14:54:00,12.7
ATGM1,44.4,291.8,2015-10-02T15:00:00,12.8
ATGM1,44.4,291.8,2015-10-02T15:06:00,12.8
ATGM1,44.4,291.8,2015-10-02T15:12:00,12.9
ATGM1,44.4,291.8,2015-10-02T15:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T15:24:00,12.9
ATGM1,44.4,291.8,2015-10-02T15:30:00,13
ATGM1,44.4,291.8,2015-10-02T15:36:00,13
ATGM1,44.4,291.8,2015-10-02T15:42:00,13
ATGM1,44.4,291.8,2015-10-02T15:48:00,13
ATGM1,44.4,291.8,2015-10-02T15:54:00,13
ATGM1,44.4,291.8,2015-10-02T16:00:00,13
ATGM1,44.4,291.8,2015-10-02T16:06:00,13
ATGM1,44.4,291.8,2015-10-02T16:12:00,13
ATGM1,44.4,291.8,2015-10-02T16:18:00,12.9
ATGM1,44.4,291.8,2015-10-02T16:24:00,13
ATGM1,44.4,291.8,2015-10-02T16:30:00,13
ATGM1,44.4,291.8,2015-10-02T16:36:00,13
ATGM1,44.4,291.8,2015-10-02T16:42:00,13
ATGM1,44.4,291.8,2015-10-02T16:48:00,13
